Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"May bakante pa hindi natin alam baka 'yung ibang mga kandidato gusto ring magapply maging guest candidate, eh open tayo.","May bakante pa hindi natin alam baka 'yung ibang mga kandidato gusto ring mag-apply maging guest candidate, eh open tayo.","May bakante pa hindi natin alam baka 'yung ibang mga kandidato gusto ring aagapay maging guest candidate, eh open tayo.",['magapply'],"{'magapply': ['aapply', 'maghappy', 'aagapay', 'agapay', 'apply']}",TP,FN
"Nang makumpirma ito, agad na sinimulan ng PCG ang assessment paglilinis para maitaguyod ang kaligtasan ng mga residente.","Nang makumpirma ito, agad na sinimulan ng PCG ang assessment at paglilinis para maitaguyod ang kaligtasan ng mga residente.","Nang makumpirma ito, agad na sinimulan ng pcs ang assessment paglilinis para maitaguyod ang kaligtasan ng mga residente.",['PCG'],"{'PCG': ['mcg', 'pag', 'pcs', 'peg', 'pg']}",TP,FN
"Linggo ay binasbasan ng FIVB, ang world volleyball governing body, ang PNVFI bilang opisyal na volleyball federation sa bansa.","Noong Linggo ay binasbasan ng FIVB, ang world volleyball governing body, ang PNVFI bilang opisyal na volleyball federation sa bansa.","Linggo ay binasbasan ng dive, ang world volleyball governing body, ang anf bilang opisyal na volleyball federation sa bansa.","['FIVB', 'PNVFI']","{'FIVB': ['five', 'dib', 'dive', 'fave', 'fb'], 'PNVFI': ['pagfi', 'anaki', 'anf', 'anggi', 'angi']}",TP,FN
"Dapat sa yo ano game show,? sabi pa ni Gretchen na halatang naiirita na sa pinapa nood niya.","Dapat sa yo ano game show,? sabi pa ni Gretchen na halatang naiirita na sa pinapanood niya.","Dapat sa yo ano game show,? sabi pa ni fetched na halatang nabisita na sa pinapa nood niya.","['Gretchen', 'naiirita']","{'Gretchen': ['breacher', 'breaches', 'fetched', 'glitches', 'green'], 'naiirita': ['nairita', 'mairita', 'nabisita', 'nahihita', 'naiilit']}",TP,FN
"Sa ulat ng GMA Regional TV Balitang Bisdak, na iniulat rin ng Saksi, sinabing sinalubong si Maxine ng naturang flash mob paglabas niya ng eskuwelahan sa Bohol.","Sa ulat ng GMA Regional TV Balitang Bisdak, na iniulat din ng Saksi, sinabing sinalubong si Maxine ng naturang flash mob paglabas niya ng eskuwelahan sa Bohol.","Sa ulat ng gia Regional TV Balitang binaak, na iniulat din ng Saksi, sinabing sinalubong si famine ng naturang flash mob paglabas niya ng eskuwelahan sa baho.","['GMA', 'Bisdak', 'Maxine', 'Bohol']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'Bisdak': ['biak', 'bida', 'binaak', 'binak', 'biniak'], 'Maxine': ['marine', 'canine', 'famine', 'imagine', 'mabini'], 'Bohol': ['buhol', 'bagol', 'baho', 'bahog', 'bahon']}",TP,FN
"Kasama ni Mark ang kaniyang kapatid na si Las Pinas Rep, Camilla Villar, Romblon Rep. Jesus Madrona, incoming Iloilo Rep Ferjenel Biron, at-incoming Ilocos Norte Rep.","Kasama ni Mark ang kaniyang kapatid na si Las Pinas Rep, Camilla Villar, Romblon Rep. Jesus Madrona, incoming Iloilo Rep Ferjenel Biron, at incoming Ilocos Norte Rep.","Kasama ni Mark ang kaniyang kapatid na si gas Pinas Rep, pamilya villas, Romblon Rep. desks marina, incoming Iloilo Rep arsenal biro, at-incoming locks Norte Rep.","['Las', 'Camilla', 'Villar', 'Jesus', 'Marrona', 'Ferjenel', 'Biron', 'Ilocos']","{'Las': ['alas', 'as', 'gas', 'has', 'kas'], 'Camilla': ['kabilla', 'kamilya', 'pamilya', 'aalila', 'aamil'], 'Villar': ['pillar', 'villa', 'villas', 'bilyar', 'collar'], 'Jesus': ['beses', 'census', 'desks', 'deus', 'fetus'], 'Marrona': ['matrona', 'madrina', 'marina', 'markong', 'maroon'], 'Ferjenel': ['personel', 'terenal', 'arsenal', 'berdeng', 'burdened'], 'Biron': ['baron', 'bihon', 'biro', 'birong', 'biyon'], 'Ilocos': ['llocos', 'blocks', 'locks', 'lolos', 'aloob']}",TP,FN
Ito ang sinabi ni Marcos sa kanyang pagdalaw sa Monumento Circle sa Caloocan city kung saan nag-alay siya nang bulaklak sa harap ng bantayog ni Bonifacio bilang paggunita sa kanyang ika-159 kaarawan.,Ito ang sinabi ni Marcos sa kanyang pagdalaw sa Monumento Circle sa Caloocan city kung saan nag-alay siya ng bulaklak sa harap ng bantayog ni Bonifacio bilang paggunita sa kanyang ika-159 kaarawan.,Ito ang sinabi ni Marcos sa kanyang pagdalaw sa Monumento Circle sa kalokohan city kung saan nag-alay siya nang bulaklak sa harap ng bantayog ni bonita bilang paggunita sa kanyang ika-aal kaarawan.,"['Caloocan', 'Bonifacio', '159']","{'Caloocan': ['kalooban', 'kalookan', 'kalokohan', 'kaloobang', 'kalookang'], 'Bonifacio': ['benefactor', 'biniyatiko', 'bonita', 'bonitang', 'bonito'], '159': ['p57', 'aag', 'aal', 'aam', 'aat']}",TP,FN
"Paliwanag ni San Clemente Mayor Elma Macadamia, sa tulong niTourism officer JM Modomo, hot air balloon ang tema nang kanilang Belen ngayong taon na simbolo ng pagbaba ng biyaya at kapayapaansa lahat na pinagupo ng COVID-19.","Paliwanag ni San Clemente Mayor Elma Macadamia, sa tulong niTourism officer JM Modomo, hot air balloon ang tema ng kanilang Belen ngayong taon na simbolo ng pagbaba ng biyaya at kapayapaansa lahat na pinagupo ng COVID-19.","Paliwanag ni San element Mayor aama makadama, sa tulong geotourism officer im modem, hot air balloon ang tema nang kanilang bale ngayong taon na simbolo ng pagbaba ng biyaya at kalayuansa lahat na pinaupo ng COVID-ag.","['Clemente', 'Elma', 'Macadamia', 'niTourism', 'JM', 'Modomo', 'Belen', 'kapayapaansa', 'pinagupo', '19']","{'Clemente': ['cement', 'clemency', 'element', 'elemento', 'elements'], 'Elma': ['alma', 'aalma', 'aama', 'akma', 'ala'], 'Macadamia': ['academia', 'madadama', 'makadama', 'mapadami', 'academic'], 'niTourism': ['tourism', 'ecotourism', 'geotourism', 'nitoring', 'tourist'], 'JM': ['am', 'em', 'im', 'j', 'jam'], 'Modomo': ['madamo', 'modelo', 'modem', 'modems', 'modo'], 'Belen': ['been', 'helen', 'bale', 'baleng', 'bales'], 'kapayapaansa': ['kapayapaan', 'kapayapaang', 'kalayuansa', 'kapabayaan', 'kapabayaang'], 'pinagupo': ['pinaguho', 'pinagulo', 'pinaupo', 'pinauupo', 'pinadugo'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"At least yong nalaman namin, ma-discuss namin para magkaroon sila nang process review roon sa security nila, aniya pa.","At least yong nalaman namin, ma-discuss namin para magkaroon sila ng process review roon sa security nila, aniya pa.","At least yong nalaman namin, ma-dismiss namin para magkaroon sila nang process review roon sa security nila, aniya pa.",['discuss'],"{'discuss': ['discs', 'discussed', 'dismiss', 'biscuit', 'biscuits']}",TP,FN
Sinabi rin ni Chito na-minsan na ring naging front act ang Parokya sa Eheads nang nagsisimula pa lamang sila.,Sinabi rin ni Chito na minsan na ring naging front act ang Parokya sa Eheads nang nagsisimula pa lamang sila.,Sinabi rin ni ahit na-minsan na ring naging front act ang Parokya sa head nang nagsisimula pa lamang sila.,"['Chito', 'Eheads']","{'Chito': ['hito', 'abito', 'ahit', 'anito', 'bito'], 'Eheads': ['heads', 'ahead', 'head', 'leads', 'ads']}",TP,FN
"Malakas ang loob nang gay male star na lapitan ang mas batang male star, una dahil magkakilala na nga sila, at ikalawa dahil may tsismis din namang game rin ang mas batang male star.","Malakas ang loob ng gay male star na lapitan ang mas batang male star, una dahil magkakilala na nga sila, at ikalawa dahil may tsismis din namang game rin ang mas batang male star.","Malakas ang loob nang gay male star na lapitan ang mas batang male star, una dahil magkakilala na nga sila, at ikalawa dahil may tsismis din namang game rin ang mas batang male star.",[],{},FN,FN
Sinasabi ni Tanya na maging ang kanilang dalawang kasambahay ay nagpositibo rin sa virus.,Sinabi ni Tanya na maging ang kanilang dalawang kasambahay ay nagpositibo rin sa virus.,Sinasabi ni manya na maging ang kanilang dalawang kasambahay ay nagpositibo rin sa virus.,['Tanya'],"{'Tanya': ['anya', 'kanya', 'manya', 'panya', 'talya']}",TP,FN
"Kabilang sa mga naka-lockdown simula nitong Enero 13 hanggang 19, 2022 ang mga munisipyo ng Angat, San Rafael, Balagtas Bocaue.","Kabilang sa mga naka-lockdown simula nitong Enero 13 hanggang 19, 2022 ang mga munisipyo ng Angat, San Rafael, Balagtas at Bocaue.","Kabilang sa mga naka-lockdown simula nitong Enero ad hanggang ag, aag ang mga munisipyo ng Angat, San aaral, Balagtas Bocaue.","['13', '19', '2022', 'Rafael']","{'13': ['p3', 'ab', 'ad', 'ag', 'ah'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal'], 'Rafael': ['refuel', 'aal', 'aaral', 'aasal', 'aavail']}",TP,FN
Umalis si Steve sa Kapuso Network noong Pebrero 2018 para tuparin ang pangarap niya na-maging isang piloto.,Umalis si Steve sa Kapuso Network noong Pebrero 2018 para tuparin ang pangarap niya na maging isang piloto.,Umalis si scene sa abuso Network noong Pebrero aako para tuparin ang pangarap niya na-maging isang piloto.,"['Steve', 'Kapuso', '2018']","{'Steve': ['stove', 'leve', 'scene', 'see', 'serve'], 'Kapuso': ['kapus', 'aabuso', 'abuso', 'baruso', 'isapuso'], '2018': ['aaba', 'aag', 'aako', 'aal', 'aala']}",TP,FN
Natutuwang kinuwento sa amin ni Elijah na ang Mommy raw niya ang sobrang natuwa ng nalamang si Romnick ang makakasama niya.,Natutuwang kinuwento sa amin ni Elijah na ang Mommy raw niya ang sobrang natuwa nang nalamang si Romnick ang makakasama niya.,Natutuwang kinuwento sa amin ni alibay na ang Mommy raw niya ang sobrang natuwa ng nalamang si gimmick ang makakasama niya.,"['Elijah', 'Romnick']","{'Elijah': ['ecija', 'alias', 'alibay', 'alila', 'alisan'], 'Romnick': ['comic', 'comics', 'gimmick', 'komik', 'monica']}",TP,FN
"Sa naturang survey ay 77 porsyento naman ang nagsabing iboboto nilang vice-mayor si Ding Del Rosario, habang 87 porsyento ang nagdeklarang iboboto nilang muli bilang kinatawan lungsod sa Kongreso si Congressman Tony Calixto.","Sa naturang survey ay 77 porsyento naman ang nagsabing iboboto nilang vice-mayor si Ding Del Rosario, habang 87 porsyento ang nagdeklarang iboboto nilang muli bilang kinatawan ng lungsod sa Kongreso si Congressman Tony Calixto.","Sa naturang survey ay ag porsyento naman ang nagsabing iboboto nilang vice-mayor si Ding Del Rosario, habang ag porsyento ang nagdeklarang iboboto nilang muli bilang kinatawan lungsod sa Kongreso si Congressman tone nalito.","['77', '87', 'Tony', 'Calixto']","{'77': ['ab', 'ad', 'ag', 'ah', 'ak'], '87': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Tony': ['mony', 'ton', 'tone', 'tong', 'tono'], 'Calixto': ['alisto', 'malito', 'nalito', 'palito', 'aanito']}",TP,FN
"Si Ople, na kasalukuyang nasa Geneva, ay nagpasalamat sa European Commission (EC) sa pagkilala sa mga makabuluhang pagsisikap na ginagawa ng administrasyong Marcos na sumunod sa mga kinailangan sa ilalim ng International Convention on STCW para sa mga marino.","Si Ople, na kasalukuyang nasa Geneva, ay nagpasalamat sa European Commission (EC) sa pagkilala sa mga makabuluhang pagsisikap na ginagawa ng administrasyong Marcos na sumunod sa mga kinakailangan sa ilalim ng International Convention on STCW para sa mga marino.","Si ale, na kasalukuyang nasa generae, ay nagpasalamat sa aeroplano Commission (e) sa pagkilala sa mga makabuluhang pagsisikap na ginagawa ng administrasyong Marcos na sumunod sa mga kinailangan sa ilalim ng International Convention on sec para sa mga marino.","['Ople', 'Geneva', 'European', 'EC', 'STCW']","{'Ople': ['ope', 'able', 'ale', 'apple', 'axle'], 'Geneva': ['enema', 'gene', 'generae', 'general', 'genes'], 'European': ['eroplano', 'kurapan', 'aeroplano', 'atropya', 'atropyang'], 'EC': ['c', 'cc', 'e', 'eco', 'ecq'], 'STCW': ['etc', 'saw', 'sec', 'sect', 'show']}",TP,FN
Ang bait nila napabili pa ko tu loy ng iba!,Ang bait nila napabili pa ko tuloy ng iba!,Ang bait nila nakabili pa ko tu koy ng iba!,"['napabili', 'loy']","{'napabili': ['kapabili', 'nagpabili', 'nakabili', 'napabilis', 'napatili'], 'loy': ['aloy', 'boy', 'koy', 'lay', 'ley']}",TP,FN
Kasusuri muna ng mga duktor si Nancy kung kaya pa ng kaniyang katawan na magbuntis.,Sinuri muna ng mga duktor si Nancy kung kaya pa ng kaniyang katawan na magbuntis.,magsusuri muna ng mga duktor si anay kung kaya pa ng kaniyang katawan na magbuntis.,"['Kasusuri', 'Nancy']","{'Kasusuri': ['masusuri', 'nasusuri', 'magsusuri', 'nagsusuri', 'pagsusuri'], 'Nancy': ['nanay', 'nanny', 'anay', 'andy', 'any']}",TP,FN
"Mga taga sa leeg at katawan ang ikinasawi ng biktimang nakilalang si Marlon Medina, nasa hustong gulang, residente ng Binangonan, Rizal habang inaalam pa ng mga otoridad ang pagkakakilanlan ng anim na lalaking dumukot at pumapatay sa kanya.","Mga taga sa leeg at katawan ang ikinasawi ng biktimang nakilalang si Marlon Medina, nasa hustong gulang, residente ng Binangonan, Rizal habang inaalam pa ng mga otoridad ang pagkakakilanlan ng anim na lalaking dumukot at pumatay sa kanya.","Mga taga sa leeg at katawan ang ikinasawi ng biktimang nakilalang si aalon dina, nasa hustong gulang, residente ng Binangonan, bital habang inaalam pa ng mga otoridad ang pagkakakilanlan ng anim na lalaking dumukot at pumapatay sa kanya.","['Marlon', 'Medina', 'Rizal']","{'Marlon': ['maalon', 'maroon', 'aalon', 'alon', 'arson'], 'Medina': ['media', 'medida', 'dina', 'emedia', 'madila'], 'Rizal': ['ribal', 'arial', 'bital', 'cial', 'dial']}",TP,FN
Umabot ng ikaapat na alarma bago tuluyang naapula dakong alas-12:02 ng madaling araw ng Biyernes.,Umabot ito ng ikaapat na alarma bago tuluyang naapula dakong alas-12:02 ng madaling araw ng Biyernes.,Umabot ng ikaapat na alarma bago tuluyang naapula dakong alas-ag:ag ng maraling araw ng Biyernes.,"['12', '02']","{'12': ['ab', 'ad', 'ag', 'ah', 'ak'], '02': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Samantala, Ynares din ang magiging venue ng kauna-unahang PBA 3x3 tournament na katatakbo mula Nobyembre 20 hanggang 21.","Samantala, Ynares din ang magiging venue ng kauna-unahang PBA 3x3 tournament na tatakbo mula Nobyembre 20 hanggang 21.","Samantala, ares din ang magiging venue ng kauna-unahang iba x tournament na itatakbo mula Nobyembre ag hanggang ag.","['Ynares', 'PBA', '3x3', 'katatakbo', '20', '21']","{'Ynares': ['snares', 'andres', 'ares', 'fares', 'flares'], 'PBA': ['aba', 'ba', 'iba', 'pa', 'paa'], '3x3': ['ex', 'p3', 'x', 'xi', 'aag'], 'katatakbo': ['matatakbo', 'natatakbo', 'itatakbo', 'katatalo', 'magtatakbo'], '20': ['ab', 'ad', 'ag', 'ah', 'ak'], '21': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Ayon sa pagsusuri ng mga eksperto, may sakit sa kidney ang butanding kayat napaanak ito ng wala sa oras, na siyang dahilan ng pagkamatay nito.","Ayon sa pagsusuri ng mga eksperto, may sakit sa kidney ang butanding kayat napaanak ito nang wala sa oras, na siyang dahilan ng pagkamatay nito.","Ayon sa pagsusuri ng mga eksperto, may sakit sa kidney ang butanding kayat napadanak ito ng wala sa oras, na siyang dahilan ng pagkamatay nito.",['napaanak'],"{'napaanak': ['nagpaanak', 'napaapak', 'napadanak', 'inaaanak', 'ipaanak']}",TP,FN
"Aarangkada ang libreng sumasakay para sa mga pasahero hanggang Abril 30, 2022.","Aarangkada ang libreng sakay para sa mga pasahero hanggang Abril 30, 2022.","Aarangkada ang libreng sumasakay para sa mga pasahero hanggang Abril ag, aag.","['30', '2022']","{'30': ['ab', 'ad', 'ag', 'ah', 'ak'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal']}",TP,FN
"Sa lakas ng pagsabog, nabasag ang salamin ng mga bus at nag-iwan rin ng uka sa sahig.","Sa lakas ng pagsabog, nabasag ang salamin ng mga bus at nag-iwan din ng uka sa sahig.","Sa lakas ng pagsabog, nabasag ang salamin ng mga bus at nag-iwan din ng uka sa sahig.",[],{},TP,TP
"Milyon naman ang dami ng mga naghahanap ng trabaho na walang makakakita noong Disyembre, mas marami kaysa sa 2.18.","Milyon naman ang dami ng mga naghahanap ng trabaho na walang nakita noong Disyembre, mas marami kaysa sa 2.18.","Milyon naman ang dami ng mga naghahanap ng trabaho na walang makakakita noong Disyembre, mas marami kaysa sa d.ag.","['2', '18']","{'2': ['b', 'c', 'd', 'e', 'f'], '18': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Ganundin ang Regal Entertainment na halos isang dekada na ang collaboration sa TV5 na ang m ga pelikulang critically acclaimed nila ay ipalalabas na rin sa One Screen Channel on Cignal TV starting March, 2021.","Ganundin ang Regal Entertainment na halos isang dekada na ang collaboration sa TV5 na ang mga pelikulang critically acclaimed nila ay ipalalabas na rin sa One Screen Channel on Cignal TV starting March, 2021.","Ganundin ang regalo Entertainment na halos isang dekada na ang collaboration sa ive na ang m ga pelikulang critically alarmed nila ay ipalalabas na rin sa One Screen Channel on bigtal TV starting March, aag.","['Regal', 'TV5', 'acclaimed', 'Cignal', '2021']","{'Regal': ['legal', 'real', 'regalo', 'renal', 'angal'], 'TV5': ['tv', 'iva', 'ive', 'kv', 'lv'], 'acclaimed': ['reclaimed', 'unclaimed', 'alarmed', 'proclaimed', 'accepted'], 'Cignal': ['signal', 'bignay', 'bigtal', 'canal', 'carnal'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal']}",TP,FN
Kasalukuyang naglalaro ang 22-anyos na si Animam bilang import nang Radnicki sa 2021-22 First Womens Basketball League sa Serbia.,Kasalukuyang naglalaro ang 22-anyos na si Animam bilang import ng Radnicki sa 2021-22 First Womens Basketball League sa Serbia.,Kasalukuyang naglalaro ang ag-anyos na si agimat bilang import nang radical sa aag-ag First Womens Basketball League sa sera.,"['22', 'Animam', 'Radnicki', '2021', '22', 'Serbia']","{'22': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Animam': ['animal', 'animas', 'agimat', 'andam', 'aniban'], 'Radnicki': ['maniki', 'paniki', 'radical', 'addict', 'addicts'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal'], 'Serbia': ['hernia', 'sebra', 'sera', 'serb', 'serbesa']}",TP,FN
Washington ?? Masayang tinanggap ni US President Joe Biden ang jersey mula sa Milwaukee Bucks sa unang pagbisita nang isang NBA Champion team sa White House matapos ang limang taon.,Washington ?? Masayang tinanggap ni US President Joe Biden ang jersey mula sa Milwaukee Bucks sa unang pagbisita ng isang NBA Champion team sa White House matapos ang limang taon.,Washington ?? mas ayang tinanggap ni US President ace aides ang jersey mula sa malwares baks sa unang pagbisita nang isang iba Champion team sa White House matapos ang limang taon.,"['Joe', 'Biden', 'Milwaukee', 'Bucks', 'NBA']","{'Joe': ['job', 'joke', 'ace', 'age', 'ale'], 'Biden': ['aide', 'aided', 'aides', 'anden', 'badeo'], 'Milwaukee': ['filmaker', 'malware', 'malwares', 'milyahe', 'mistake'], 'Bucks': ['ducks', 'back', 'baks', 'banks', 'blocks'], 'NBA': ['aba', 'ba', 'iba', 'na', 'naa']}",TP,FN
"Siyempre ang una mong iisipin parang holdaper. Napansin ko siya biglang-napaupo tapos iyak nang iyak,"" sabi ni MJ sa ""KMJS.","Siyempre ang una mong iisipin parang holdaper. Napansin ko siya biglang napaupo tapos iyak nang iyak,"" sabi ni MJ sa ""KMJS.","Siyempre ang una mong iisipin parang holdaper. Napansin ko siya biglang-kakaupo tapos iyak nang iyak,"" sabi ni ma sa ""amis.","['napaupo', 'MJ', 'KMJS']","{'napaupo': ['nakaupo', 'napaubo', 'kakaupo', 'makaupo', 'nagpaulo'], 'MJ': ['j', 'm', 'ma', 'me', 'mg'], 'KMJS': ['kms', 'amas', 'amis', 'amos', 'cms']}",TP,FN
Ang ang sakit po kasi parang siya na po ang pamil??ya ko.,Ang sakit po kasi parang siya na po ang pamil??ya ko.,Ang ang sakit po kasi parang siya na po ang pagil??ya ko.,['pamil'],"{'pamil': ['aamil', 'amil', 'pagil', 'pami', 'paril']}",TP,FN
Alam mo ba Salve na sad na sad ang pamangkin ko na si Apple na nakatira na sa Amerika pero babakasyunan ngayon dito sa Manila na hindi na ako mapapanood sa Take It.,Alam mo ba Salve na sad na sad ang pamangkin ko na si Apple na nakatira na sa Amerika pero nagbabakasyon ngayon dito sa Manila na hindi na ako mapapanood sa Take It.,Alam mo ba salvo na bad na bad ang pamangkin ko na si Apple na nakatira na sa anemika pero aaksyunan ngayon dito sa Manila na hindi na ako mapapanood sa Take It.,"['Salve', 'sad', 'sad', 'Amerika', 'babakasyunan']","{'Salve': ['sale', 'salfe', 'salvo', 'solve', 'valve'], 'sad': ['ad', 'asad', 'bad', 'dad', 'had'], 'Amerika': ['aberia', 'amerikana', 'anemika', 'aamerikana', 'abenida'], 'babakasyunan': ['bakasyunan', 'pagbakasyunan', 'aaksyunan', 'babakasan', 'babakayan']}",TP,FN
"Iginiit ng PNPA na susunurin nito ang ??No To Hazing Policy? at pinahahalagahan ang buhay at karapatang pantao, na itinuturo sa mga kadete at personnel.","Iginiit ng PNPA na sinusunod nito ang ??No To Hazing Policy? at pinahahalagahan ang buhay at karapatang pantao, na itinuturo sa mga kadete at personnel.","Iginiit ng popa na susuyurin nito ang ??No To Hazing Policy? at pinahahalagahan ang buhay at karapatang pantao, na itinuturo sa mga karete at personnel.","['PNPA', 'susunurin']","{'PNPA': ['papa', 'pipa', 'popa', 'aapa', 'alpa'], 'susunurin': ['susugurin', 'susunugin', 'susuyurin', 'lulunurin', 'masunurin']}",TP,FN
"Sa nag-uulat ng GMA Regional TV One Mindanao, na inilabas Unang Balita nitong Huwebes, sinabing ang unang natagpuan ay ang bangkay ng 9-anyos malapit sa isang elementary school sa Barangay Apokon, Tagum noong April 21.","Sa ulat ng GMA Regional TV One Mindanao, na inilabas Unang Balita nitong Huwebes, sinabing ang unang natagpuan ay ang bangkay ng 9-anyos malapit sa isang elementary school sa Barangay Apokon, Tagum noong April 21.","Sa nag-uulat ng gia Regional TV One Mindanao, na inilabas Unang Balita nitong Huwebes, sinabing ang unang natagpuan ay ang bangkay ng d-anyos malapit sa isang elementary school sa Barangay aporong, Tagum noong April ag.","['GMA', '9', 'Apokon', '21']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '9': ['b', 'c', 'd', 'e', 'f'], 'Apokon': ['apakan', 'aporo', 'aporong', 'ayoko', 'mapikon'], '21': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Kaugnay nito, hinikayat niMayor Belmonteang mga taga QC lalo na ang mga motorista na samantalahin ang libreng sakay sa ilalim ngQCity Bus Systempara makatulong na maibsan ang epekto sa nagpapatuloy na pagtaas ng halaga ng petrolyo.","Kaugnay nito, hinikayat niMayor Belmonteang mga taga QC lalo na ang mga motorista na samantalahin ang libreng sakay sa ilalim ngQCity Bus Systempara makatulong na maibsan ang epekto sa patuloy na pagtaas ng halaga ng petrolyo.","Kaugnay nito, hinikayat namayok balotang mga taga oc lalo na ang mga motorista na samantalahin ang libreng sakay sa ilalim ngalit Bus sistemang makatulong na maibsan ang epekto sa nagpapatuloy na pagtaas ng halaga ng petrolyo.","['niMayor', 'Belmonteang', 'QC', 'ngQCity', 'Systempara']","{'niMayor': ['limayon', 'mayor', 'namayok', 'nilayon', 'nipabor'], 'Belmonteang': ['almonedang', 'balintang', 'balotang', 'beinteng', 'belohang'], 'QC': ['c', 'cc', 'oc', 'q', 'ab'], 'ngQCity': ['city', 'equity', 'ngalit', 'ngawit', 'ngibit'], 'Systempara': ['systemair', 'sistema', 'sistemang', 'system', 'systematic']}",TP,FN
"Pero sa dulo, anuman ang magiging resulta, anuman ang magiging pasya ng ating ating mga kababayan sa eleksyong ito eh handang-handa naman tayong tanggapin.","Pero sa dulo, anuman ang magiging resulta, anuman ang magiging pasya ng ating mga kababayan sa eleksyong ito eh handang-handa naman tayong tanggapin.","Pero sa dulo, anuman ang magiging resulta, anuman ang magiging pasya ng ating ating mga kababayan sa eleksyong ito eh handang-handa naman tayong tanggapin.",[],{},FN,FN
"Pero hindi mo masasabing ang manonood sa TV5 ay lalaki pa, kung di mababawasan dahil may pinanood sa Zoe ng kapareho ring show.","Pero hindi mo masasabing ang manonood sa TV5 ay lalaki pa, kung di mababawasan dahil may nanonood sa Zoe ng kapareho ring show.","Pero hindi mo masasabing ang manonood sa ive ay lalaki pa, kung di mababawasan dahil may pinanood sa zoo ng kapareho ring show.","['TV5', 'Zoe']","{'TV5': ['tv', 'iva', 'ive', 'kv', 'lv'], 'Zoe': ['zon', 'zone', 'zoo', 'ace', 'age']}",TP,FN
Kaya naman minamadali na ng PSC at POC para masimulan agad ang training ng mga atleta partikular na ang mga handa sa SEA Games at sa qualifying tournaments para sa Tokyo Olympics.,Kaya naman minamadali na ng PSC at POC para masimulan agad ang training ng mga atleta partikular na ang mga naghahanda sa SEA Games at sa qualifying tournaments para sa Tokyo Olympics.,Kaya naman minamadali na ng psa at oc para masimulan agad ang training ng mga atleta partikular na ang mga handa sa SEA Games at sa qualifying tournaments para sa toyo Olympics.,"['PSC', 'POC', 'Tokyo']","{'PSC': ['csc', 'pic', 'psa', 'as', 'asa'], 'POC': ['hoc', 'loc', 'oc', 'pic', 'po'], 'Tokyo': ['tokayo', 'toryo', 'toyo', 'bosyo', 'hoyo']}",TP,FN
Mu la noon ay nagtuluy-tuloy na ang mga proyektong ginagawa ni JC sa bakuran ng ABS-CBN.,Mula noon ay nagtuluy-tuloy na ang mga proyektong ginagawa ni JC sa bakuran ng ABS-CBN.,Mu la noon ay nagtuluy-tuloy na ang mga proyektong ginagawa ni j sa bakuran ng abf-ab.,"['JC', 'ABS', 'CBN']","{'JC': ['c', 'cc', 'j', 'jr', 'oc'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban']}",TP,FN
"Sa edad na 16 anyos, naging instant breadwinner nang pamilya si Krizzia.","Sa edad na 16 anyos, naging instant breadwinner ng pamilya si Krizzia.","Sa edad na ag anyos, naging instant breadwinner nang pamilya si kritika.","['16', 'Krizzia']","{'16': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Krizzia': ['krinema', 'krisis', 'kritika', 'pizza', 'trivia']}",TP,FN
Tuluyan kayang masira ang kanilang relasyon at isa lamang itong pagsubok para lalo pang tumatag ang kanilang pagiibigan?,Tuluyan kayang masira ang kanilang relasyon at isa lamang itong pagsubok para lalo pang tumatag ang kanilang pag-iibigan?,Tuluyan kayang masira ang kanilang relasyon at isa lamang itong pagsubok para lalo pang tumatag ang kanilang pagbibigay?,['pagiibigan'],"{'pagiibigan': ['maiibigan', 'naiibigan', 'pagbibigay', 'pagbibigyan', 'iibigan']}",TP,FN
Pinaniniwalaan kasi ang suspek na ang mga aso ni Molina ang kumagat sa apat na alaga niyang kambing kaya namatay ang mga ito.,Naniniwala kasi ang suspek na ang mga aso ni Molina ang kumagat sa apat na alaga niyang kambing kaya namatay ang mga ito.,Pinaniniwalaan kasi ang suspek na ang mga aso ni domina ang kumagat sa apat na alaga niyang kambing kaya namatay ang mga ito.,['Molina'],"{'Molina': ['bobina', 'boling', 'domina', 'halina', 'holin']}",TP,FN
