Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Ito ang paliwanag ni Vergeire ilang araw matapos magsimula ang tag-init o ""hot dry season""na magdadala ng mas matataas na temperatura hanggang Mayo.","Ito ang paliwanag ni Vergeire ilang araw matapos magsimula ang tag-init o ""hot dry season""na magdadala ng mas matataas na temperatura hanggang Mayo.","Ito ang paliwanag ni Vergeire ilang araw matapos magsimula ang tag-init o ""hot dry season""na magdadala ng mas matataas na temperatura hanggang Mayo.",[],{},TN,TN
Ngayon ay nanumbalik nang muli ang maayos na turingan ng magkapatid.,Ngayon ay nanumbalik nang muli ang maayos na turingan ng magkapatid.,Ngayon ay nanumbalik nang muli ang maayos na turingan ng magkapatid.,[],{},TN,TN
Inaasahang maipapasa ang Bayanihan 3 bago mag-sine die adjournment ang Kamara sa darating na Hunyo 4.,Inaasahang maipapasa ang Bayanihan 3 bago mag-sine die adjournment ang Kamara sa darating na Hunyo 4.,Inaasahang maipapasa ang Bayanihan d bago mag-sine die adjournment ang Kamara sa darating na Hunyo d.,"['3', '4']","{'3': ['b', 'c', 'd', 'e', 'f'], '4': ['b', 'c', 'd', 'e', 'f']}",FP,FP
"Pahayag ni Mommy Raquel: Alam ko pong nagluluksa siya, pare-pareho kaming nagluluksa.","Pahayag ni Mommy Raquel: Alam ko pong nagluluksa siya, pare-pareho kaming nagluluksa.","Pahayag ni Mommy sequel: Alam ko pong nagluluksa siya, pare-pareho kaming nagluluksa.",['Raquel'],"{'Raquel': ['refuel', 'roque', 'sequel', 'aqua', 'arancel']}",FP,FP
"Dati naalala ko sabi niya sa amin ni kuya na pag may nang-insulto sa amin na wala siya, ganyan, ngumiti lang daw po kami para at the end of the day mag-iisip yung tao, I said something bad pero bakit nag-smile pa siya sa akin?","Dati naalala ko sabi niya sa amin ni kuya na pag may nang-insulto sa amin na wala siya, ganyan, ngumiti lang daw po kami para at the end of the day mag-iisip yung tao, I said something bad pero bakit nag-smile pa siya sa akin?","Dati maalala ko sabi niya sa amin ni kuya na pag may nang-insulto sa amin na wala siya, ganyan, ngumiti lang daw po kami para at the end of the day mag-iisip yung tao, I said something bad pero bakit nag-simile pa siya sa akin?","['naalala', 'smile']","{'naalala': ['aalala', 'inaalala', 'maalala', 'naaalala', 'naabala'], 'smile': ['mile', 'sile', 'simile', 'smiley', 'amil']}",FP,FP
Ang mga LGU ang nangangasiwa sa mga live na sabungan habang ang Pagcor naman ang may hawak sa e-sabong.,Ang mga LGU ang nangangasiwa sa mga live na sabungan habang ang Pagcor naman ang may hawak sa e-sabong.,Ang mga aga ang nangangasiwa sa mga live na sabungan habang ang Pagcor naman ang may hawak sa e-sabong.,['LGU'],"{'LGU': ['lgus', 'ag', 'aga', 'age', 'ago']}",FP,FP
Talagang kailangan ang mas malawak na pang-unawa sa bahagi ng mga nagkaranas ng medyo mapait na pangyayari.,Talagang kailangan ang mas malawak na pang-unawa sa bahagi ng mga nagkaranas ng medyo mapait na pangyayari.,Talagang kailangan ang mas malawak na pang-unawa sa bahagi ng mga nagdadanas ng medyo mapait na pangyayari.,['nagkaranas'],"{'nagkaranas': ['nakaranas', 'makaranas', 'nagdadanas', 'nagkaanak', 'nagkaanan']}",FP,FP
Karinyo-brutal itong big-time oil price hike at ikasampung linggo ng sunod-sunod na pagtaas ng presyo ng langis sa mismong Araw ng Kababaihan.,Karinyo-brutal itong big-time oil price hike at ikasampung linggo ng sunod-sunod na pagtaas ng presyo ng langis sa mismong Araw ng Kababaihan.,Karinyo-brutal itong big-time oil price hike at ikasampung linggo ng sunod-sunod na pagtaas ng presyo ng langis sa mismong Araw ng Kababaihan.,[],{},TN,TN
"Ang mga susunod na mangyayari sa lamay, na may dalang takot at hilakbot, ang susubok sa tapang, tiwala at pananampalataya ng dalawa.","Ang mga susunod na mangyayari sa lamay, na may dalang takot at hilakbot, ang susubok sa tapang, tiwala at pananampalataya ng dalawa.","Ang mga susunod na mangyayari sa lamay, na may dalang takot at hilakbot, ang susubok sa tapang, tiwala at pananampalataya ng dalawa.",[],{},TN,TN
"Tuluy-tuloy ang bigay ng bakuna sa lahat ng lugar, talagang gusto na ng gobyernong mabigyan ng bakuna ang lahat, libre ang bakuna, ang daming volunteer doctors and nurses, ang babait ng staff, kung ayaw pa rin ng iba ang libre na ibinibigay ng gobyerno at gusto nila ng ibang brand, sige maghintay kayo.","Tuluy-tuloy ang bigay ng bakuna sa lahat ng lugar, talagang gusto na ng gobyernong mabigyan ng bakuna ang lahat, libre ang bakuna, ang daming volunteer doctors and nurses, ang babait ng staff, kung ayaw pa rin ng iba ang libre na ibinibigay ng gobyerno at gusto nila ng ibang brand, sige maghintay kayo.","Tuluy-tuloy ang bigay ng bakuna sa lahat ng lugar, talagang gusto na ng gobyernong mabigyan ng bakuna ang lahat, libre ang bakuna, ang daming volunteer doctors and nurses, ang aabat ng staff, kung ayaw pa rin ng iba ang libre na ibinibigay ng gobyerno at gusto nila ng ibang brand, sige maghintay kayo.",['babait'],"{'babait': ['mabait', 'aabain', 'aabat', 'abain', 'abat']}",FP,FP
Tuluyan nang isinuko ng Road Warriors ang laban nang mapatalsik si coach Yeng Guiao sa 1:57 minuto dahil sa kanyang ikalawang technical free throw.,Tuluyan nang isinuko ng Road Warriors ang laban nang mapatalsik si coach Yeng Guiao sa 1:57 minuto dahil sa kanyang ikalawang technical free throw.,Tuluyan nang isinuko ng Road Warriors ang laban nang mapatalsik si coach eng gibo sa d:ad minuto dahil sa kanyang ikalawang technical free throw.,"['Yeng', 'Guiao', '1', '57']","{'Yeng': ['beng', 'deng', 'eng', 'meng', 'peng'], 'Guiao': ['quiao', 'gia', 'gibo', 'giho', 'gino'], '1': ['b', 'c', 'd', 'e', 'f'], '57': ['p57', 'ab', 'ad', 'ag', 'ah']}",FP,FP
Saludo naman ang Philippine Ports Authority (PPA) sa ginawang katapatan ng dalawang pasahero.,Saludo naman ang Philippine Ports Authority (PPA) sa ginawang katapatan ng dalawang pasahero.,Saludo naman ang Philippine Ports Authority (pa) sa ginawang katapatan ng dalawang pasahero.,['PPA'],"{'PPA': ['apa', 'ipa', 'pa', 'paa', 'papa']}",FP,FP
Sinabi pa ng opisyal na ang naturang donasyon at mga parating pa na karagdagang Sinovac vaccine ngayong buwan ay makatutulong para madagdagan ang supply ng bakuna ng Pilipinas.,Sinabi pa ng opisyal na ang naturang donasyon at mga parating pa na karagdagang Sinovac vaccine ngayong buwan ay makatutulong para madagdagan ang supply ng bakuna ng Pilipinas.,Sinabi pa ng opisyal na ang naturang donasyon at mga parating pa na karagdagang Sinovac vaccine ngayong buwan ay makatutulong para maragdagan ang supply ng bakuna ng Pilipinas.,[],{},TN,TN
"Nang marinig ng lalaki ang sinabi ni Hesus, malungkot siya at umalis.","Nang marinig ng lalaki ang sinabi ni Hesus, malungkot siya at umalis.","Nang marinig ng lalaki ang sinabi ni chess, malungkot siya at umalis.",['Hesus'],"{'Hesus': ['beses', 'census', 'chess', 'desks', 'deus']}",FP,FP
"Masarap sa pakiramdam na most of my fight scenes, ako gumagawa at minsan tumutulong akong i-direct.","Masarap sa pakiramdam na most of my fight scenes, ako gumagawa at minsan tumutulong akong i-direct.","Masarap sa pakiramdam na most of my fight byenes, ako gumagawa at minsan tumutulong akong i-direct.",['scenes'],"{'scenes': ['scene', 'bienes', 'byenes', 'genes', 'scenic']}",FP,FP
"Ayon kay Hernandez, nangangalap din sila ng 150,000 signature mula sa mga commuters at iba pang sektor upang matulungang maresolba ang mga kinahaharap na problema ng mga commuters araw- araw.","Ayon kay Hernandez, nangangalap din sila ng 150,000 signature mula sa mga commuters at iba pang sektor upang matulungang maresolba ang mga kinahaharap na problema ng mga commuters araw- araw.","Ayon kay expanded, nangangalap din sila ng aal,aam signature mula sa mga commuters at iba pang sektor upang matulungang maresolba ang mga kinahaharap na problema ng mga commuters araw- araw.","['Hernandez', '150', '000']","{'Hernandez': ['beranda', 'branded', 'expanded', 'grande', 'heranyo'], '150': ['p57', 'aag', 'aal', 'aam', 'aat'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}",FP,FP
"Kasalukuyang naka-enroll sina Pauline at Teri, gumagawa ng kani-kanilang school requirements, at dumadalo ng online classes.","Kasalukuyang naka-enroll sina Pauline at Teri, gumagawa ng kani-kanilang school requirements, at dumadalo ng online classes.","Kasalukuyang naka-enroll sina mauling at ter, gumagawa ng kani-kanilang school requirements, at dumadalo ng online classes.","['Pauline', 'Teri']","{'Pauline': ['pauling', 'hauling', 'mauling', 'nauling', 'pahuling'], 'Teri': ['keri', 'tari', 'ter', 'term', 'ters']}",FP,FP
Matatapos na kasi ang kontrata ni Wright sa susunod na buwan at tila nag-iisip siyang maglaro sa ibang liga kagaya sa Japan o Korea.,Matatapos na kasi ang kontrata ni Wright sa susunod na buwan at tila nag-iisip siyang maglaro sa ibang liga kagaya sa Japan o Korea.,Matatapos na kasi ang kontrata ni weight sa susunod na buwan at tila nag-iisip siyang maglaro sa ibang liga kagaya sa aaman o Korea.,"['Wright', 'Japan']","{'Wright': ['bright', 'right', 'weight', 'eight', 'fight'], 'Japan': ['apan', 'sapan', 'aaman', 'aapa', 'aapain']}",FP,FP
"Lumilitaw sa ulat ng Pasig City Police, dakong alas-7:00 ng gabi nang maganap ang insidente sa Dr.","Lumilitaw sa ulat ng Pasig City Police, dakong alas-7:00 ng gabi nang maganap ang insidente sa Dr.","Lumilitaw sa ulat ng Pasig City Police, dakong alas-d:ag ng gabi nang maganap ang insidente sa da.","['7', '00', 'Dr']","{'7': ['b', 'c', 'd', 'e', 'f'], '00': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Dr': ['ar', 'd', 'da', 'de', 'der']}",FP,FP
"Hanggang ngayon, inaantay ko po yung kaso na sinasabi ng NBI Nandiyan po yung 22 na yan, under custody ko po.","Hanggang ngayon, inaantay ko po yung kaso na sinasabi ng NBI Nandiyan po yung 22 na yan, under custody ko po.","Hanggang ngayon, inaantay ko po yung kaso na sinasabi ng nabi Nandiyan po yung ag na yan, under custody ko po.","['NBI', '22']","{'NBI': ['bi', 'ibi', 'nabi', 'nai', 'nbg'], '22': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Ayon naman sa Bulatlat, na award-winning at 21-taon nang nag-ooperate, ""prior restraint"" ito laban sa protected speech lalo na sa kanilang nagsusulat tungkol sa isyu ng mga magsasaka, katutubo, maralitang lungsod, human rights violations atbp.","Ayon naman sa Bulatlat, na award-winning at 21-taon nang nag-ooperate, ""prior restraint"" ito laban sa protected speech lalo na sa kanilang nagsusulat tungkol sa isyu ng mga magsasaka, katutubo, maralitang lungsod, human rights violations atbp.","Ayon naman sa Bulatlat, na award-winning at ag-taon nang nag-ooperate, ""prior restraint"" ito laban sa protected speech lalo na sa kanilang nagsusulat tungkol sa isyu ng mga magsasaka, katutubo, maralitang lungsod, human rights violations atbp.",['21'],"{'21': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Sa ngayon, umaasa na lang daw ang mga residente na magkaroon pa ng malakas na pag-ulan para malunod ang mga daga.--FRJ.","Sa ngayon, umaasa na lang daw ang mga residente na magkaroon pa ng malakas na pag-ulan para malunod ang mga daga.--FRJ.","Sa ngayon, umaasa na lang daw ang mga residente na magkaroon pa ng malakas na pag-ulan para malunod ang mga daga.--ari.",['FRJ'],"{'FRJ': ['ar', 'are', 'ari', 'arm', 'art']}",FP,FP
"Sa bakasyon nga nila ngayon sa Boracay, parehong nag-flex ng kanilang katawan ang mag-asawa.","Sa bakasyon nga nila ngayon sa Boracay, parehong nag-flex ng kanilang katawan ang mag-asawa.","Sa bakasyon nga nila ngayon sa babatay, parehong nag-flex ng kanilang katawan ang mag-asawa.",['Boracay'],"{'Boracay': ['babagay', 'babakay', 'babatay', 'bagay', 'bahay']}",FP,FP
Inihayag pa ng Kongresista na ang Pilipinas ay palaging binibisita ng mga bagyo kada taon kaya dapat lamang na gumawa ng sapat na mga hakbangin ang pamahalaan.,Inihayag pa ng Kongresista na ang Pilipinas ay palaging binibisita ng mga bagyo kada taon kaya dapat lamang na gumawa ng sapat na mga hakbangin ang pamahalaan.,Inihayag pa ng Kongresista na ang Pilipinas ay palaging binibisita ng mga bagyo kara taon kaya dapat lamang na gumawa ng sapat na mga hakbangin ang pamahalaan.,[],{},TN,TN
"Yung iba nakatayo na, natutulog nang nakatayo, kuwento niya.","Yung iba nakatayo na, natutulog nang nakatayo, kuwento niya.","Yung iba nakatayo na, natutulog nang nakatayo, kuwento niya.",[],{},TN,TN
"Payo niya sa iba, dapat tumingin din sa labas ng isang relasyon para mas maging malawak ang pananaw para rin sa sarili.","Payo niya sa iba, dapat tumingin din sa labas ng isang relasyon para mas maging malawak ang pananaw para rin sa sarili.","Payo niya sa iba, dapat tumingin din sa labas ng isang relasyon para mas maging malawak ang pananaw para din sa sarili.",[],{},TN,TN
Unang inakala ng pamilya nakauwi na si Wilmer pero nang hindi nila ito nakita ay hinanap nila.,Unang inakala ng pamilya nakauwi na si Wilmer pero nang hindi nila ito nakita ay hinanap nila.,Unang inakala ng pamilya nakauwi na si milder pero nang hindi nila ito nakita ay hinanap nila.,['Wilmer'],"{'Wilmer': ['filter', 'killer', 'milder', 'oiler', 'silver']}",FP,FP
Nakatakdang magbigay ng anunsyo si Information and Communications Technology Secretary Ivan Uy patungkol sa isyu matapos makipag-usap kay Pangulong Ferdinand Marcos Jr.,Nakatakdang magbigay ng anunsyo si Information and Communications Technology Secretary Ivan Uy patungkol sa isyu matapos makipag-usap kay Pangulong Ferdinand Marcos Jr.,Nakatakdang magbigay ng anunsyo si Information and Communications Technology Secretary inan by patungkol sa isyu matapos makipag-usap kay Pangulong Ferdinand Marcos Jr.,"['Ivan', 'Uy']","{'Ivan': ['ilan', 'iman', 'inan', 'isan', 'itan'], 'Uy': ['ay', 'buy', 'by', 'ey', 'guy']}",FP,FP
"Lucban Quezon, Philippines ?? Aabot sa mahigit P90,000 halaga ng mga halaman ang ninakaw sa isang flower farm sa Sitio Spring, Brgy May It sa bayang ito, kamakalawa.","Lucban Quezon, Philippines ?? Aabot sa mahigit P90,000 halaga ng mga halaman ang ninakaw sa isang flower farm sa Sitio Spring, Brgy May It sa bayang ito, kamakalawa.","laban Quezon, Philippines ?? Aabot sa mahigit p3,aam halaga ng mga halaman ang ninakaw sa isang flower farm sa Sitio Spring, Brgy May It sa bayang ito, kamakalawa.","['Lucban', 'P90', '000']","{'Lucban': ['lukban', 'gunban', 'laban', 'liban', 'llaban'], 'P90': ['p', 'p25', 'p3', 'p57', 'p75'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}",FP,FP
"Kahapon lang nang bumaba sa 1,038 ang bagong COVID-19 cases sa Pilipinas, dahilan para umabot na sa 3.55.","Kahapon lang nang bumaba sa 1,038 ang bagong COVID-19 cases sa Pilipinas, dahilan para umabot na sa 3.55.","Kahapon lang nang bumaba sa d,aal ang bagong COVID-ag cases sa Pilipinas, dahilan para umabot na sa d.ag.","['1', '038', '19', '3', '55']","{'1': ['b', 'c', 'd', 'e', 'f'], '038': ['p3', 'aag', 'aal', 'aam', 'aat'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], '3': ['b', 'c', 'd', 'e', 'f'], '55': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Pero hindi pa nakikita ang patalim na ginamit sa krimen.,Pero hindi pa nakikita ang patalim na ginamit sa krimen.,Pero hindi pa nakikita ang patalim na ginamit sa krimen.,[],{},TN,TN
"Nagpapatupad ang Department of Transportation (DOTr) na ""no bakuna, no sakay"" policy para sa Metro Manila habang nasa Alert Level 3 pataas ito, maliban na lang sa mga kailangang bumili ng gamot, pagkain, mga kailangang kumuha ng serbisyong medikal, nagtratrabaho atbp.","Nagpapatupad ang Department of Transportation (DOTr) na ""no bakuna, no sakay"" policy para sa Metro Manila habang nasa Alert Level 3 pataas ito, maliban na lang sa mga kailangang bumili ng gamot, pagkain, mga kailangang kumuha ng serbisyong medikal, nagtratrabaho atbp.","Nagpapatupad ang Department of Transportation (dote) na ""no bakuna, no sakay"" policy para sa Metro Manila habang nasa Alert Level d pataas ito, maliban na lang sa mga kailangang bumili ng gamot, pagkain, mga kailangang kumuha ng serbisyong medikal, nagtratrabaho atbp.","['DOTr', '3']","{'DOTr': ['door', 'dor', 'dote', 'ador', 'bot'], '3': ['b', 'c', 'd', 'e', 'f']}",FP,FP
Gayunman hindi masabi ng kalihim kung mahaba ba o maiksi ang SONA speech ng pangulo dahil patuloy pang binubuo ang lalamanin ng kanyang talumpati na siya mismo ang gumagawa nito.,Gayunman hindi masabi ng kalihim kung mahaba ba o maiksi ang SONA speech ng pangulo dahil patuloy pang binubuo ang lalamanin ng kanyang talumpati na siya mismo ang gumagawa nito.,Gayunman hindi masabi ng kalihim kung mahaba ba o maiksi ang SONA speech ng pangulo dahil patuloy pang binubuo ang lalamanin ng kanyang talumpati na siya mismo ang gumagawa nito.,[],{},TN,TN
Napag-usapan na raw ng dalawa noong Enero na magpakasal na sa Disyembre pero naisipan pa rin ni Lyka na sorpresahin ng wedding proposal ang nobyo sa kaarawan nito.,Napag-usapan na raw ng dalawa noong Enero na magpakasal na sa Disyembre pero naisipan pa rin ni Lyka na sorpresahin ng wedding proposal ang nobyo sa kaarawan nito.,Napag-usapan na raw ng dalawa noong Enero na magpakasal na sa Disyembre pero naisipan pa rin ni aka na sorpresa ng wedding proposal ang nobyo sa kaarawan nito.,"['Lyka', 'sorpresahin']","{'Lyka': ['loka', 'luka', 'aka', 'arka', 'aya'], 'sorpresahin': ['surpresahin', 'surpresahing', 'sorpresa', 'sorpresang', 'susurpresahin']}",FP,FP
Kaabang-abang ang lahat ng sexy scenes na ginawa ni Heaven dito.,Kaabang-abang ang lahat ng sexy scenes na ginawa ni Heaven dito.,Kaabang-abang ang lahat ng sexy byenes na ginawa ni haen dito.,"['scenes', 'Heaven']","{'scenes': ['scene', 'bienes', 'byenes', 'genes', 'scenic'], 'Heaven': ['haven', 'even', 'haen', 'have', 'havens']}",FP,FP
"Noong Enero 15, nakita niya ang dumarating na eroplano kaya kumuha siya ng salamin para pansenyas dito, dahilan para makita ng piloto nito ang nakaukit na salitang ??help?? sa isang bahagi ng kanyang bangka.","Noong Enero 15, nakita niya ang dumarating na eroplano kaya kumuha siya ng salamin para pansenyas dito, dahilan para makita ng piloto nito ang nakaukit na salitang ??help?? sa isang bahagi ng kanyang bangka.","Noong Enero ag, nakita niya ang dumarating na eroplano kaya kumuha siya ng salamin para pansenyas dito, dahilan para makita ng piloto nito ang nakaukit na salitang ??help?? sa isang bahagi ng kanyang bangka.",['15'],"{'15': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Cotabato CITY, Philippines ?? Tatlong teenager ang patay matapos umanong makipagbarilan sa mga pulis sa naganap na sinasabing ??shootout? sa Lambayong, Sultan Kudarat nitong Biyernes ng madlaing-araw.","Cotabato CITY, Philippines ?? Tatlong teenager ang patay matapos umanong makipagbarilan sa mga pulis sa naganap na sinasabing ??shootout? sa Lambayong, Sultan Kudarat nitong Biyernes ng madlaing-araw.","Cotabato CITY, Philippines ?? Tatlong teenager ang patay matapos umanong makipagbarilan sa mga pulis sa naganap na sinasabing ??shootout? sa babayong, Sultan kumagat nitong Biyernes ng barling-araw.","['Lambayong', 'Kudarat', 'marlaing']","{'Lambayong': ['lambayog', 'pambayong', 'babayong', 'imbayong', 'kabayong'], 'Kudarat': ['karat', 'kulalat', 'kumagat', 'kumalat', 'kumayat'], 'marlaing': ['madlaing', 'balaing', 'barling', 'dalaing', 'galaing']}",FP,FP
"Sinabi ng DepEd Sultan Kudarat na kasama ang Datu Manggong Elementary School sa listahan ng mga last mile schools o nasa isolated areas na walang kuryente, tubig at iba pa.","Sinabi ng DepEd Sultan Kudarat na kasama ang Datu Manggong Elementary School sa listahan ng mga last mile schools o nasa isolated areas na walang kuryente, tubig at iba pa.","Sinabi ng DepEd Sultan kumagat na kasama ang Datu Manggong Elementary School sa listahan ng mga last mile schools o nasa isolated areas na walang kuryente, tubig at iba pa.",['Kudarat'],"{'Kudarat': ['karat', 'kulalat', 'kumagat', 'kumalat', 'kumayat']}",FP,FP
Ibang-iba na ang hitsura ng actor lately.,Ibang-iba na ang hitsura ng actor lately.,Ibang-iba na ang hitsura ng actor label.,['lately'],"{'lately': ['batel', 'eatery', 'label', 'labels', 'latay']}",FP,FP
Lagi nung nagbabakasyon sa bansa si Sandara kahit maganda ang takbo ng career niya sa Korea na unang sumikat dito sa atin para bisitahin ang mga kaibigan niya rito.,Lagi nung nagbabakasyon sa bansa si Sandara kahit maganda ang takbo ng career niya sa Korea na unang sumikat dito sa atin para bisitahin ang mga kaibigan niya rito.,Lagi nung nagbabakasyon sa bansa si andana kahit maganda ang takbo ng career niya sa Korea na unang sumikat dito sa atin para bisitahin ang mga kaibigan niya rito.,['Sandara'],"{'Sandara': ['sandata', 'aandar', 'andana', 'andar', 'bandana']}",FP,FP
Hindi raw niya matanggap ang sinapit ng kanyang ama.,Hindi raw niya matanggap ang sinapit ng kanyang ama.,Hindi raw niya matanggap ang sinapit ng kanyang ama.,[],{},TN,TN
"Ayon kay Eleazar, nakipag-ugnayan na siya kay Justice Secretary Menardo Guevarra kung saan sinabi ng kalihim na walang batas na gagamiting batayan sa pag-aresto sa mga ayaw magpabakuna.","Ayon kay Eleazar, nakipag-ugnayan na siya kay Justice Secretary Menardo Guevarra kung saan sinabi ng kalihim na walang batas na gagamiting batayan sa pag-aresto sa mga ayaw magpabakuna.","Ayon kay Eleazar, nakipag-ugnayan na siya kay Justice Secretary Menardo burara kung saan sinabi ng kalihim na walang batas na gagamiting batayan sa pag-aresto sa mga ayaw magpabakuna.",['Guevarra'],"{'Guevarra': ['gebara', 'bumara', 'burara', 'dumara', 'gabara']}",FP,FP
Present din si Marco sa mga nag-video greeting kay Ivana nang isorpresa ito ng pamilya sa kaniyang 2nd anniversary.,Present din si Marco sa mga nag-video greeting kay Ivana nang isorpresa ito ng pamilya sa kaniyang 2nd anniversary.,Present din si marcos sa mga nag-video greeting kay bana nang nasorpresa ito ng pamilya sa kaniyang ad anniversary.,"['Marco', 'Ivana', 'isorpresa', '2nd']","{'Marco': ['magco', 'march', 'marcos', 'marko', 'marso'], 'Ivana': ['ikana', 'asana', 'bana', 'diana', 'diyana'], 'isorpresa': ['sorpresa', 'masorpresa', 'nasorpresa', 'sinorpresa', 'surpresa'], '2nd': ['and', 'end', 'ad', 'add', 'aid']}",FP,FP
"Ayon kay Presidential spokesperson Harry Roque, natanggap na niya ang impormasyon na tinapos na ang preliminary investigation laban sa Pangulo at hihilingin na ang pagsisimula ng pre-trial.","Ayon kay Presidential spokesperson Harry Roque, natanggap na niya ang impormasyon na tinapos na ang preliminary investigation laban sa Pangulo at hihilingin na ang pagsisimula ng pre-trial.","Ayon kay Presidential spokesperson aaray Roque, natanggap na niya ang impormasyon na tinapos na ang preliminary investigation laban sa Pangulo at hihilingin na ang pagsisimula ng pre-trial.",['Harry'],"{'Harry': ['carry', 'larry', 'aaray', 'aray', 'army']}",FP,FP
Pero as much as possible ay ayaw na niyang magpabanggit ng pangalan.,Pero as much as possible ay ayaw na niyang magpabanggit ng pangalan.,Pero as much as possible ay ayaw na niyang magpabanggit ng pangalan.,[],{},TN,TN
"Kaya naman nang matikman ni girl ang friend naming may malaking kargada, napasabit ito ng, ??Iba talaga pag malaki!?","Kaya naman nang matikman ni girl ang friend naming may malaking kargada, napasabit ito ng, ??Iba talaga pag malaki!?","Kaya naman nang matikman ni girl ang friend naming may malaking kargada, napasabit ito ng, ??Iba talaga pag malaki!?",[],{},TN,TN
"Sa pamamagitan ng Viber app, tinanong ko ang singer-songwriter kung may gagawin ba silang legal action sa produktong nanggamit kay Ian, pero ang sabi lang ng mister ni Regine Velasquez-Alcasid ay, Wait ko pa Ako rin ganyan.","Sa pamamagitan ng Viber app, tinanong ko ang singer-songwriter kung may gagawin ba silang legal action sa produktong nanggamit kay Ian, pero ang sabi lang ng mister ni Regine Velasquez-Alcasid ay, Wait ko pa Ako rin ganyan.","Sa pamamagitan ng Viber app, tinanong ko ang singer-bingwit kung may gagawin ba silang legal action sa produktong panggamit kay can, pero ang sabi lang ng mister ni retine plaques-aasin ay, Wait ko pa Ako rin ganyan.","['songwriter', 'nanggamit', 'Ian', 'Regine', 'Velasquez', 'Alcasid']","{'songwriter': ['suwiter', 'writer', 'bingwit', 'bingwitin', 'concrete'], 'nanggamit': ['nanggalit', 'nanggamot', 'panggamit', 'langgamin', 'manggalit'], 'Ian': ['an', 'ban', 'can', 'ean', 'fan'], 'Regine': ['refine', 'regime', 'retine', 'begin', 'detine'], 'Velasquez': ['lacquer', 'plaque', 'plaques', 'alasuas', 'banquet'], 'Alcasid': ['alamid', 'aasim', 'aasin', 'aasod', 'aawasin']}",FP,FP
Ang kahulugan ng serbisyo-publiko ay isang paglilingkod na walang pagmamaliw at hindi nilalagyan ng limitasyon ang tulong na maaaring ibigay sa kapwa.,Ang kahulugan ng serbisyo-publiko ay isang paglilingkod na walang pagmamaliw at hindi nilalagyan ng limitasyon ang tulong na maaaring ibigay sa kapwa.,Ang kahulugan ng serbisyo-publiko ay isang paglilingkod na walang pagmamaliw at hindi nilalagyan ng limitasyon ang tulong na maaaring ibigay sa kapwa.,[],{},TN,TN
Post nito ay idinikit pa rin kay Zeinab lalo na at ni-reshare nito ang IG story ni Wilbert Ross na dating na-link sa vlogger nang maghiwalay sila ng Ex-Batallion member.,Post nito ay idinikit pa rin kay Zeinab lalo na at ni-reshare nito ang IG story ni Wilbert Ross na dating na-link sa vlogger nang maghiwalay sila ng Ex-Batallion member.,Post nito ay ididikit pa rin kay amina lalo na at ni-share nito ang IG story ni belbet gross na dating na-link sa vlogger nang maghiwalay sila ng Ex-Batallion member.,"['irinikit', 'Zeinab', 'reshare', 'Wilbert', 'Ross']","{'irinikit': ['idinikit', 'ibininit', 'ididikit', 'iginigit', 'iginiiit'], 'Zeinab': ['binab', 'linab', 'amina', 'aninag', 'aninaw'], 'reshare': ['rehire', 'restore', 'share', 'behave', 'declare'], 'Wilbert': ['ailment', 'alert', 'belbet', 'bibero', 'billers'], 'Ross': ['boss', 'cross', 'gross', 'loss', 'rosa']}",FP,FP
Prinodyus ito ng isang independent producer at ang pagkakaalam niya ay sa GMA 7 o baka sa GTV ito ipalalabas.,Prinodyus ito ng isang independent producer at ang pagkakaalam niya ay sa GMA 7 o baka sa GTV ito ipalalabas.,prinoduce ito ng isang independent producer at ang pagkakaalam niya ay sa gia d o baka sa tv ito ipalalabas.,"['Prinodyus', 'GMA', '7', 'GTV']","{'Prinodyus': ['prodyus', 'iprodyus', 'prinoduce', 'brindis', 'heinous'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '7': ['b', 'c', 'd', 'e', 'f'], 'GTV': ['gov', 'ptv', 'tv', 'at', 'ata']}",FP,FP
"Sa pag-ikot ng elesi, nagpapaandar ang generator para makagawa ng enerhiya.","Sa pag-ikot ng elesi, nagpapaandar ang generator para makagawa ng enerhiya.","Sa pag-ikot ng elena, nagpapaandar ang generator para makagawa ng enerhiya.",['elesi'],"{'elesi': ['bless', 'elect', 'elena', 'eletso', 'elise']}",FP,FP
