Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency
675541,,CCP DTC NNP NNP LM JJD,2
675542,,NNP NNP LM JJD RBI RBI,3
675543,,NNC_CCP CDB RBW VBW DTPP NNP,2
675544,,CDB RBW VBW DTPP NNP CCA,2
675545,,RBW VBW DTPP NNP CCA NNP,3
675546,,VBW DTPP NNP CCA NNP PMP,2
675547,,DTP NNP NNP CCB JJD_CCP NNC,3
675548,,PRS LM PRI_CCP JJD CCP NNC,3
675549,,RBI PRS_CCP VBTS CCB FW FW,2
675550,,NNC DTP NNP RBW VBW DTC,3
675551,,CCB NNC CCR VBTS PRS CCT,2
675552,,CCT DTCP JJD_CCP NNC CCB NNPA,3
675553,,DTCP JJD_CCP NNC CCB NNPA PMC,2
675554,,NNC CCT NNC PMC RBF RBI,2
675555,,NNC PMC RBF RBI PRP VBTR,2
675556,,CCB NNC CCT CCT FW FW,2
675557,,CCT NNC CCB NNP FW FW,3
675558,,CCB NNP FW FW FW FW,3
675559,,NNP FW FW FW FW PMC,3
675560,,FW FW FW FW PMC VBTS,2
675561,,FW FW FW PMC VBTS DTP,3
675562,,FW FW PMC VBTS DTP NNPA,2
675563,,NNPA FW FW FW NNP NNP,3
675564,,FW FW FW NNP NNP NNP,6
675565,,FW FW NNP NNP NNP CCP,3
675566,,JJD_CCP NNC RBL CCT NNC PMP,2
675567,,LM VBTS DTP NNP NNP NNP,2
675568,,FW CCP JJD RBI DTC NNC,2
675569,,VBTS CCP FW FW FW FW,2
675570,,FW FW FW FW RBW_CCP VBTS_CCP,2
675571,,FW FW FW RBW_CCP VBTS_CCP NNC,4
675572,,NNC RBW VBTS DTC NNC PMP,3
675573,,PRP PMC NNC NNP NNP NNP,2
675574,,PMC NNC NNP NNP NNP PMC,2
675575,,NNC CCB JJD_CCP PMC CCT PRO,2
675576,,RBI RBI DTP NNP NNP DTC,2
675577,,RBI DTP NNP NNP DTC NNC,5
675578,,NNC PRP PMC PRP RBI RBI,2
675579,,PRS CCB DTCP FW FW CCA,2
675580,,DTCP FW FW CCA FW PMP,2
675581,,CCT PRSP_CCP FW FW CCP NNP,3
675582,,VBTR RBI CCB NNP NNP DTC,2
675583,,NNP CCA NNP DTC NNC PMP,2
675584,,CCB NNC DTC FW CCB NNC,2
675585,,CCB FW FW FW DTP NNP,3
675586,,FW FW FW DTP NNP CCT,3
675587,,FW FW DTP NNP CCT NNC,2
675588,,CCP VBOF CCB PRSP_CCP DTCP NNC,2
675589,,CCB PRSP_CCP DTCP NNC DTP NNP,2
675590,,FW FW CCP VBH NNC_CCP CDB,2
675591,,CCB RBD_CCP JJD CCP VBH NNC,2
675592,,RBD_CCP JJD CCP VBH NNC CCP,2
675593,,VBAF CCT CDB PMP CDB PMP,3
675594,,CCB DTCP NNC DTC VBTS NNC,2
675595,,DTCP NNC DTC VBTS NNC CCT,2
675596,,JJD DTC NNC DTP NNP PMC,3
675597,,NNC DTC FW CCB NNC CCA,2
675598,,DTC FW CCB NNC CCA VBTS,2
675599,,NNC CCA VBTS PRP DTC NNC,2
675600,,PRP DTC NNC CCT NNC CCP,2
675601,,PRS CCB DTCP NNC CCT PRSP_CCP,2
675602,,NNC CCB DTCP NNPA CCT NNP,2
675603,,CCT PRSP_CCP DTCP JJD CCT NNC,2
675604,,PRS DTP NNP PMC CCT VBH,2
675605,,PMC JJD DTC NNC CCB DTCP,3
675606,,CCA PRL VBTS DTC NNC CCB,2
675607,,VBTS DTC NNC CCB PRSP_CCP NNC,3
675608,,NNC DTP JJD_CCP NNP NNP NNP,2
675609,,DTP JJD_CCP NNP NNP NNP PMP,2
675610,,NNC DTC NNC CCB VBTS_CCP FW,2
675611,,NNP CCP NNC CCT JJD_CCP NNC,2
675612,,NNC PMC VBTS RBI CCB NNC,2
675613,,RBI DTC DTCP NNC CCT NNC,10
675614,,VBW VBW DTC FW FW FW,2
675615,,VBW DTC FW FW FW PMP,2
675616,,DTC NNP NNP FW FW CCT,2
675617,,NNP NNP FW FW CCT FW,2
675618,,NNP FW FW CCT FW FW,3
675619,,RBW CCT NNP CDB PMC VBTR,2
675620,,CCB DTPP NNP NNP PMC NNP,5
675621,,CCP VBTS CCT FW FW PMP,2
675622,,VBTS DTP NNP CCR PRQ_CCP NNC,2
675623,,NNP CCA NNP NNP DTC JJD_CCP,2
675624,,NNC CCB PRSP_CCP FW FW FW,2
675625,,NNP PMS NNP NNP NNP PMP,2
675626,,NNC CCB FW FW RBL CCT,2
675627,,CCB FW FW RBL CCT DTCP,2
675628,,PRQ DTC JJD CCB DTCP FW,2
675629,,FW FW CCT FW FW PMP,4
675630,,NNP NNP PMC VBTS CCT NNC,2
675631,,NNP PMC VBTS CCT NNC CCB,3
675632,,VBTS CCT NNC CCB NNC DTP,2
675633,,NNC CCB NNC DTP NNP RBW,3
675634,,PRI_CCP NNC CCP JJD CCB NNC,2
675635,,CCT DTCP VBTR CCT NNC CCA,2
675636,,NNC DTP NNP NNP PMC PRQ_CCP,2
675637,,CCR RBI RBI CCT PRSP_CCP NNC,2
675638,,CCP VBOF DTC PRQ_CCP NNC CCT,2
675639,,VBOF DTC PRQ_CCP NNC CCT NNC,2
675640,,PMC VBTS CCB CDB CCP NNC,2
675641,,CCP NNC DTC JJD_CCP FW FW,2
675642,,NNPA CCT FW FW FW FW,2
675643,,CCT FW FW FW FW FW,6
675644,,FW FW FW FW FW CCB,3
675645,,FW FW FW CCB DTCP NNC,3
675646,,DTC DTCP VBTS RBI CCB FW,2
675647,,DTCP VBTS RBI CCB FW FW,2
675648,,VBTS RBI CCB FW FW RBW,2
675649,,VBOF CCT FW FW DTC DTCP,2
675650,,CCT FW FW DTC DTCP FW,2
675651,,CCB NNC DTC NNC CCB FW,2
675652,,NNC CCB FW FW CCT FW,3
675653,,PMC VBTS PRS DTC PRSP_CCP NNC,3
675654,,CCT NNC PMC RBF RBI VBTS,2
675655,,NNC PMC RBF RBI VBTS DTP,2
675656,,DTC NNC CCA VBOF RBI RBI,2
675657,,RBI RBI RBI PRS DTC NNC,2
675658,,RBI RBI PRS DTC NNC CCT,3
675659,,RBI PRS DTC NNC CCT NNC,2
675660,,PRS DTC NNC CCT NNC CCT,3
675661,,NNC CCT NNC CCT VBAF PMP,2
675662,,NNC PMC NNC CCB NNC CCP,2
675663,,NNC CCB NNC CCP RBF RBI,2
675664,,JJD_CCP NNC RBW VBTS DTC NNC,2
675665,,NNC PMC CCA JJD RBI DTC,3
675666,,PMC CCA JJD RBI DTC NNC,3
675667,,CCA JJD RBI DTC NNC CCB,2
675668,,NNP PMC VBOF PRP DTC NNC,2
675669,,CCT FW FW CCP VBTR PRS,2
675670,,FW FW CCP VBTR PRS PMP,3
675671,,NNP NNP PMC CCA VBTR RBI,2
675672,,DTP NNP CCP VBTS RBI RBI,6
675673,,NNP CCP VBTS RBI RBI CCB,2
675674,,CCP VBAF CCT NNC CCT NNP,2
675675,,DTP NNP NNP DTC DTCP VBTR,2
675676,,RBI VBAF DTC JJD CCP NNC,2
675677,,VBAF DTC JJD CCP NNC CCB,2
675678,,JJD CCP NNC CCB FW FW,6
675679,,NNC CCB FW FW CCB NNC,2
675680,,FW FW CCB NNC CCR CCT,3
675681,,NNC DTP NNP CCT NNPA NNP,2
675682,,NNP CCT NNPA NNP NNP NNP,2
675683,,CCT NNPA NNP NNP NNP RBW_CCP,2
675684,,VBS CCB NNP RBW_CCP CDB PMP,2
675685,,NNP NNP DTC NNC CCA NNC,2
675686,,NNP DTC NNC CCA NNC CCB,2
675687,,FW CCB NNPA CCP DTP NNP,2
675688,,RBR DTP NNPA FW NNP NNP,3
675689,,DTP NNPA FW NNP NNP PMC,2
675690,,CCT CCT FW FW CCT NNP,2
675691,,CCT FW FW CCT NNP PMP,3
675692,,VBTR_CCP NNC CCB NNC CCB NNC,2
675693,,PRS CCT NNC PMC CCA RBD,2
675694,,VBTS RBI PRS CCT PRSP_CCP NNC,3
675695,,FW FW FW CCP VBTS DTP,3
675696,,FW FW CCP VBTS DTP NNP,3
675697,,FW CCP VBTS DTP NNP NNP,3
675698,,NNP NNP PMC CCP VBH NNC_CCP,2
675699,,CDB PMC CCB DTCP JJD CCP,2
675700,,NNP NNP NNP CCA NNP FW,2
675701,,NNP NNP CCA NNP FW NNP,11
675702,,NNP CCA NNP FW NNP NNP,2
675703,,CCA NNP FW NNP NNP NNP,2
675704,,FW NNP NNP NNP NNP CCP,2
675705,,VBTS DTC NNC DTP NNP CCT,3
675706,,DTC NNC DTP NNP CCT NNPA,3
675707,,NNC DTP NNP CCT NNPA VBW,3
675708,,CCT NNP NNP RBW_CCP NNP PMC,3
675709,,NNC CCB NNC CCT DTCP NNPA,2
675710,,CCB NNC CCT DTCP NNPA FW,2
675711,,VBTS DTP NNP CCB CDB NNC,2
675712,,NNC CCB NNP NNP NNC CCT,2
675713,,CCB NNP NNP NNC CCT NNP,2
675714,,FW FW CCT VBTS_CCP DTCP NNC,2
675715,,PMC CCB DTCP JJD CCP DTCP,2
675716,,CCB DTCP JJD CCP DTCP NNC,2
675717,,NNP CCP VBTF DTC FW FW,2
675718,,CCP VBTF DTC FW FW CCB,2
675719,,NNC CCB DTCP NNP CCT PRI_CCP,3
675720,,CCB DTCP NNP CCT PRI_CCP NNC,2
675721,,NNP FW PRS RBI RBI RBI,2
675722,,PMC RBF PRS VBTR CCB NNC,2
675723,,PMC NNC PMC VBTS CCP PRS,3
675724,,NNC PMC VBTS CCP PRS CCB,2
675725,,VBTS CCP PRS CCB DTCP NNC,3
675726,,CCP PRS CCB DTCP NNC PRS,2
675727,,CCB JJD_CCP NNC PMC VBTS DTP,2
675728,,JJD_CCP NNC PMC VBTS DTP NNP,5
675729,,NNP NNP NNP NNP CCP VBS,2
675730,,CCP VBW CCB FW FW DTC,4
675731,,VBTF CCA VBTF PRS CCB NNC,2
675732,,CCA VBTF PRS CCB NNC CCT,2
675733,,CCB NNC PMC VBTS PRS CCB,2
675734,,PMC VBTS PRS CCB NNC CCT,2
675735,,PRS CCB NNC CCT NNC PMC,2
675736,,PMC VBTS PRP CCB JJN_CCP NNC,2
675737,,PRI_CCP FW FW PMC VBTS RBI,2
675738,,PMC VBTS RBI RBI DTC NNC,5
675739,,VBTS RBI RBI DTC NNC CCT,2
675740,,RBI DTC NNC CCT FW FW,2
675741,,CCR CCT JJD CCP FW FW,2
675742,,NNC CCT FW FW FW FW,5
675743,,NNC CCB PRSP_CCP NNC PMC VBOF,2
675744,,VBTS RBI CCB NNP CCP RBF,3
675745,,CCP VBOF DTC NNC CCB FW,2
675746,,VBOF DTC NNC CCB FW FW,5
675747,,NNC CCB FW FW JJCC RBI,2
675748,,CCB FW FW JJCC RBI CCT,2
675749,,FW FW JJCC RBI CCT DTCP,2
675750,,RBI DTP NNP NNP CCT NNP,2
675751,,RBI DTC FW NNC DTP NNP,2
675752,,NNP NNP CCP VBTS CCB FW,3
675753,,NNC PMC VBN PRP_CCP NNC CCT,2
675754,,CCP NNC PMC NNC DTP NNP,2
675755,,RBW VBAF CCT PRI_CCP FW FW,2
675756,,CCT NNC PMC VBTR RBI DTC,3
675757,,NNC PMC VBTR RBI DTC DTCP,2
675758,,CCB NNC RBK RBQ VBTS DTC,2
675759,,RBI PRS DTC NNC DTP NNP,3
675760,,DTP NNP NNP CCP VBTR CCB,2
675761,,VBTR CCB NNP NNP NNP PMC,2
675762,,CCB NNP PMC CCP VBOF DTP,2
675763,,NNP PMC CCP VBOF DTP NNP,2
675764,,PMC CCP VBOF DTP NNP NNP,3
675765,,PMC NNC PMC DTC NNC PRS_CCP,2
675766,,DTC NNC PRS_CCP NNC CCB NNC,2
675767,,NNP LM VBTF RBI DTC FW,2
675768,,NNC RBK RBQ VBTF DTC NNC,3
675769,,NNC CCB DTCP NNC CCP VBS,2
675770,,CCP VBS CCB DTCP NNC PMC,2
675771,,CCA JJD CCP NNC CCB FW,2
675772,,NNC CCB FW FW FW LM,2
675773,,RBD CCB PRSP_CCP FW PMC RBW,2
675774,,RBD PRS_CCP VBTS CCB DTCP NNC,2
675775,,NNP NNP CCT NNC CCT PRSP_CCP,3
675776,,NNP CCT NNC CCT PRSP_CCP FW,3
675777,,FW DTC NNC PRS_CCP DTP NNP,2
675778,,CCP VBTR CCB PRQ_CCP FW FW,2
675779,,NNP CCB VBW DTC NNC CCB,2
675780,,VBTS CCT FW FW DTP NNP,2
675781,,CCT FW FW DTP NNP NNP,2
675782,,RBF RBI VBTR DTC NNP NNP,2
675783,,CCT NNP PMC VBTS RBI DTP,2
675784,,NNP PMC VBTS RBI DTP NNP,5
675785,,PMC VBTS RBI DTP NNP CCB,5
675786,,RBI DTP NNP CCB NNC CCT,4
675787,,NNC CCT FW FW CCB NNC,2
675788,,CCB NNC CCT VBAF CCB NNC,2
675789,,RBR RBI CCT DTCP NNC PMC,2
675790,,DTC NNC CCB NNC PMC RBW,3
675791,,RBW CCT VBW CCB NNC DTC,3
675792,,CCT VBW CCB NNC DTC NNC,3
675793,,VBW CCB NNC DTC NNC CCA,4
675794,,DTC NNC DTP NNP FW NNP,4
675795,,NNC DTP NNP FW NNP CCT,2
675796,,CCT NNC DTC NNC DTP NNP,4
675797,,CDB CCP NNC DTC FW FW,2
675798,,PRS CCB NNC CCT DTCP FW,2
675799,,CCT DTCP FW FW FW CCB,3
675800,,NNC CCP NNP NNP PMC CCP,2
675801,,PMC CCP PRI_CCP NNC CCB NNC,2
675802,,RBW RBI DTC NNC CCB NNC,2
675803,,LM JJD DTC NNC CCB FW,2
675804,,JJD DTC NNC CCB FW CCT,2
675805,,NNC PMC RBR RBI DTP NNP,2
675806,,DTC JJN_CCP NNC CCP VBTR CCB,3
675807,,NNPA CCB VBW DTC DTCP NNC,2
675808,,VBW DTC DTCP NNC CCB NNP,2
675809,,RBI RBI CCT NNC CCB FW,4
675810,,RBI CCT NNC DTC VBTS PRS,2
675811,,RBW PMC VBTS DTP NNP CCP,2
675812,,PMC VBTS CCP PRS CCT NNC,3
675813,,VBTS CCP PRS CCT NNC CCB,2
675814,,NNC CCB NNC_CCP VBTR DTP NNP,2
675815,,CCT NNC CCB VBW PMC VBAF,2
675816,,NNC CCB VBW PMC VBAF CCT,2
675817,,CCB VBW PMC VBAF CCT DTC,2
675818,,CCB NNC PMC NNC PRS PMP,2
675819,,JJD DTC NNPA CCT FW FW,2
675820,,FW FW FW CCB VBTS_CCP NNC,2
675821,,FW FW CCB VBTS_CCP NNC PMP,2
675822,,VBS RBI_CCP VBW CCB DTCP NNC,2
675823,,NNC DTC NNC CCT DTCP JJD_CCP,2
675824,,RBI PRS CCT PRSP_CCP NNC PMP,2
675825,,CCT CCT FW FW CCB NNP,2
675826,,CCT FW FW CCB NNP FW,2
675827,,CCB NNP FW NNP RBK RBQ,2
675828,,NNC RBI CCB NNP NNP LM,2
675829,,PRS PMC VBTS RBI PRS CCT,2
675830,,NNC PMC JJN_CCP NNC CCB PRSP_CCP,2
675831,,PMC JJN_CCP NNC CCB PRSP_CCP NNC,4
675832,,JJN_CCP NNC CCB PRSP_CCP NNC PMP,8
675833,,NNP NNP NNP NNP CCT JJD,2
675834,,CCP VBTS RBI DTP NNP CCT,2
675835,,RBI DTP NNP CCT VBTS_CCP FW,3
675836,,VBTS RBI DTP NNP NNP CCT,4
675837,,RBF RBI VBTS CCB NNC CCP,2
675838,,DTCP NNC DTC PRSP_CCP NNC CCB,3
675839,,CCP RBI CCP VBAF DTC NNC,2
675840,,CCP VBAF DTC NNC CCA VBTS,2
675841,,VBAF DTC NNC CCA VBTS CCT,3
675842,,PRI_CCP NNC PMC NNC PMC NNC,2
675843,,DTC VBTR_CCP NNC DTPP NNP NNP,2
675844,,FW PMC NNP NNP NNP NNP,2
675845,,PMC NNP NNP NNP NNP PMC,4
675846,,CCT PRI CCB FW CCA FW,2
675847,,FW CCP VBTR CCB NNC CCT,5
675848,,CCT DTC NNC CCB NNP CCT,2
675849,,NNP CCT DTCP NNC CCP JJD,2
675850,,CCT NNC CCB NNPA NNP NNPA,7
675851,,NNC CCB NNPA NNP NNPA NNC_CCP,4
675852,,CCB NNPA NNP NNPA NNC_CCP NNP,4
675853,,RBI CCT NNP_CCP NNP PRO_CCP NNP,4
675854,,CCT NNP_CCP NNP PRO_CCP NNP PMP,2
675855,,RBR CCT DTCP NNC NNC CCB,2
675856,,NNC CCT NNP PMC VBTS RBI,2
675857,,CCT NNP PMC VBTS RBI RBI,2
675858,,NNC CCB DTCP VBTR_CCP NNC PMP,2
675859,,CCT NNC RBW DTP NNP NNP,2
675860,,DTC NNC CCT FW FW PMP,5
675861,,CCT NNC PMC JJD_CCP PMS_CDB CCB,2
675862,,NNC PMC JJD_CCP PMS_CDB CCB RBW,3
675863,,PMC JJD_CCP PMS_CDB CCB RBW RBW,3
675864,,CCT PRSP CCB DTCP NNC CCB,2
675865,,CCB NNP NNP NNP NNP CCB,3
675866,,CCB NNP NNP NNP CDB PMC,2
675867,,NNP NNP NNP CDB PMC NNP,2
675868,,NNP NNP CDB PMC NNP NNP,2
675869,,NNP CDB PMC NNP NNP NNP,3
675870,,CCR CCT CCT NNC LM JJD,2
675871,,DTP NNP NNP CCT CCT NNC_CCP,2
675872,,NNP NNP CCT CCT NNC_CCP NNP,2
675873,,NNP NNP CCB DTPP NNP NNP,2
675874,,NNP CCB DTPP NNP NNP CCA,2
675875,,CCB DTPP NNP NNP CCA NNP,6
675876,,CCP DTPP NNP NNP PMC CDB,4
675877,,CCR VBTF CCB NNC LM VBS,2
675878,,CCB NNP NNP DTC PRSP_CCP NNC,2
675879,,CDB FW PMC CDB NNC PMC,3
675880,,FW PMC CDB NNC PMC CDB,2
675881,,PMC CDB NNC PMC CDB FW,2
675882,,CCP VBTS CCB DTCP NNC PMP,4
675883,,FW NNP NNP CCT NNPA CCP,2
675884,,CCB CDB FW CCT FW FW,3
675885,,FW FW RBW VBTS CCB NNP,2
675886,,FW RBW VBTS CCB NNP DTC,2
675887,,JJD_CCP FW FW DTP NNP CCT,2
675888,,NNP PRP DTP NNP NNP PMP,3
675889,,CCP VBOF DTC NNC CCA NNC,2
675890,,NNC CCB NNP FW FW PMC,2
675891,,CCB NNP FW NNP NNP FW,2
675892,,NNC CCP CCB NNC CCB NNC,2
675893,,FW FW PMC NNPA NNP PMP,2
675894,,CCB FW FW PMC FW FW,2
675895,,VBTS DTP NNP CCP NNC PRS,2
675896,,DTP NNP CCP NNC PRS DTP,2
675897,,NNP CCP NNC PRS DTP NNP,2
675898,,NNC RBI DTC NNC CCT NNC,2
675899,,DTC NNC CCT NNC PRO PMP,2
675900,,CCT JJN_CCP NNC PMC VBTS DTC,2
675901,,JJN_CCP NNC PMC VBTS DTC NNP,2
675902,,NNP NNP CCT NNP FW FW,3
675903,,NNP CCT NNP FW FW NNP,3
675904,,NNP PMC CDB PMC CDB PMC,2
675905,,PMC CDB PMC CDB PMC CDB,5
675906,,CCB RBW_CCP VBW CCB NNC DTC,2
675907,,CCB NNC DTC DTCP NNC PMP,3
675908,,CCT JJD CCB NNC PMC RBF,2
675909,,RBI CCB NNC CCB NNP NNP,2
675910,,VBTS CCT NNP NNP CCA VBTS,2
675911,,PMC VBTS DTP NNP CCP VBS,4
675912,,PMC RBR CCT JJD_CCP NNC CCB,3
675913,,PRI_CCP CDB NNC CCP NNC RBL,2
675914,,CDB CCP NNC RBL CCT NNP,2
675915,,RBI DTC PRSP_CCP NNC CCA DTCP,2
675916,,JJN DTP NNP NNP CCB NNP,2
675917,,DTPP NNP NNP NNP NNP NNP,2
675918,,RBF RBI VBTS CCB NNC DTC,4
675919,,NNP CCA CCB PRSP_CCP DTCP NNC,2
675920,,CCB DTCP NNC CCA JJD_CCP NNC,2
675921,,DTCP NNC CCA JJD_CCP NNC RBR,2
675922,,NNC CCA JJD_CCP NNC RBR CCT,2
675923,,NNC DTP NNP RBW VBTR_VBAF RBI,2
675924,,CCT FW FW CCR CCT NNC,2
675925,,FW RBW_CCP NNP CDB PMC CDB,2
675926,,CCP VBTS RBI CCB FW FW,4
675927,,VBTS RBI CCB FW FW PMP,2
675928,,NNC DTP NNP PMC VBTS PRS,4
675929,,CCT PRSP_CCP NNC DTC FW FW,2
675930,,DTP NNP DTC DTCP NNP NNP,2
675931,,NNP NNP CCP JJCC JJD CCT,2
675932,,DTC NNC CCA FW FW PMC,3
675933,,NNC CCA FW FW PMC FW,2
675934,,DTP NNP PMC VBTS RBI CCB,2
675935,,CCT FW FW CCP JJD CCT,2
675936,,CCT FW FW CCB NNP NNP,4
675937,,NNP NNP CCT NNC CCP FW,3
675938,,NNC PMC JJD_CCP NNC CCT DTCP,2
675939,,PMC JJD_CCP NNC CCT DTCP NNC,2
675940,,CCB VBW DTC NNC CCA VBW,2
675941,,NNC CCA VBW DTC NNC CCT,2
675942,,CCR DTC NNC CCB NNC CCT,2
675943,,NNC CCT NNC PMC DTC JJD_CCP,2
675944,,NNC CCB DTCP NNC_CCP NNC LM,2
675945,,CCB NNP NNP CCA DTC NNC,2
675946,,DTC NNC RBI CCB NNC CCB,2
675947,,VBTS PRP DTP NNP NNP PMC,2
675948,,VBTS RBI RBI DTP NNP CCP,5
675949,,RBI DTP NNP CCP VBH NNC,2
675950,,NNC_CCP DTP NNP NNP NNP PMC,3
675951,,DTP NNP NNP NNP PMC VBW,2
675952,,NNP NNP NNP PMC VBW PMC,2
675953,,NNP NNP PMC VBW PMC NNC,2
675954,,NNP PMC VBW PMC NNC CCB,2
675955,,VBTS RBI CCB NNPA CCP DTC,5
675956,,RBI CCB NNPA CCP DTC NNC,2
675957,,CCT RBW LM JJD RBI CCT,2
675958,,NNP NNP CCP RBL CCT NNC,2
675959,,NNP CCP RBL CCT NNC CCB,2
675960,,CCT CDB NNP NNP NNP NNP,3
675961,,CDB NNP NNP NNP NNP CCT,3
675962,,PMC VBW PRS_CCP VBAF CCT NNP,2
675963,,JJC PRO PMC VBTS DTP NNP,2
675964,,PRO PMC VBTS DTP NNP CCP,4
675965,,VBTF CCT DTCP VBTF CCP NNC,2
675966,,NNP FW CCP VBTS CCT NNP,2
675967,,DTCP JJD_CCP NNC PMC FW FW,2
675968,,FW PMC CCA FW FW FW,2
675969,,FW FW FW FW CCP VBS_CCP,2
675970,,FW PMC CCT DTCP FW PRS,2
675971,,NNP NNP NNP CCT VBTS DTC,2
675972,,NNC CCB JJCC JJD_CCP NNP FW,2
675973,,CCB JJCC JJD_CCP NNP FW CCT,2
675974,,VBAF DTC PRI_CCP NNC CCT NNC,3
675975,,RBF DTP NNP CCP VBW DTC,2
675976,,FW FW FW FW PMC CCR,3
675977,,CCP VBAF CCB NNC CCA VBTS,2
675978,,VBW PMC VBS DTP NNP NNP,2
675979,,VBTR CCP NNC DTP NNP NNP,2
675980,,FW FW CCT DTCP NNC CCP,6
675981,,FW CCT DTCP NNC CCP RBL,2
675982,,CCT DTCP NNC CCP RBL FW,2
675983,,RBI DTC NNC CCB NNP PMP,2
675984,,CCB DTCP NNC PMC FW FW,2
675985,,PMC FW FW CCA DTCP NNC,2
675986,,RBI CCP VBAF CCT NNC CCB,2
675987,,VBAF CCT NNC CCB VBTR_CCP NNC,2
675988,,NNC CCB JJD_CCP NNC CCP VBTR_VBAF,2
675989,,CCB JJD_CCP NNC CCP VBTR_VBAF CCT,2
675990,,VBW DTC PRSP_CCP NNC CCT FW,2
675991,,DTC PRSP_CCP NNC CCT FW FW,4
675992,,FW FW FW CCP VBTS PRS,2
675993,,NNC DTP NNP FW NNP PMC,4
675994,,DTP NNP FW NNP PMC CCT,2
675995,,RBF RBI RBI PRP VBTS CCR,2
675996,,PRL CCT NNC CCB NNC PMP,2
675997,,DTP NNP CCP RBL NNC RBI,2
675998,,NNP CCP RBL NNC RBI RBI,3
675999,,RBI DTP NNP DTC JJD_CCP NNC,2
676000,,DTP NNP NNP CCP NNC RBI,2
676001,,CCP NNC RBI DTP NNP PMP,2
676002,,PMC CCA RBI RBI DTC PRI_CCP,3
676003,,NNP NNP RBK RBQ VBTS CCB,2
676004,,CCB FW FW DTC FW FW,2
676005,,FW DTC FW FW CCB DTCP,3
676006,,NNC CCP NNC CCP VBTR_VBAF CCT,2
676007,,RBI PRP PMC NNC DTP NNP,2
676008,,FW FW FW PMC CDB FW,4
676009,,FW FW PMC CDB FW FW,4
676010,,FW PMC CDB FW FW FW,3
676011,,PMC CDB FW FW FW PMP,2
676012,,DTP NNP RBR CCT NNC CCB,2
676013,,FW FW CCB FW FW FW,3
676014,,NNPA NNP NNPA NNC_CCP NNP PMC,2
676015,,NNP NNP CCP VBOF DTC PRSP_CCP,2
676016,,VBTS PRS CCT FW DTP NNP,2
676017,,VBTF CCT PRSP_CCP JJD_CCP NNC PMP,2
676018,,JJN_CCP NNC PMC NNC DTP NNP,2
676019,,NNC PMC NNC DTP NNP NNP,4
676020,,PMC NNC DTP NNP NNP PMC,4
676021,,VBTS CCB NNP DTC FW FW,2
676022,,CCB NNP DTC FW FW CCT,3
676023,,FW FW CCT NNC CCB CDB,3
676024,,DTC PRI LM VBTR CCB NNC,2
676025,,PRI LM VBTR CCB NNC CCA,2
676026,,DTC NNC CCT NNC PMC VBTS,2
676027,,NNC PMC VBTS RBI CCT PRSP,2
676028,,PMC VBTS RBI CCT PRSP DTC,2
676029,,VBTS RBI CCT PRSP DTC DTCP,2
676030,,PRI RBI DTC VBTS CCB NNC,2
676031,,NNC CCP RBF PRS VBTS DTC,2
676032,,CCP RBF PRS VBTS DTC NNC,2
676033,,VBTS DTC VBTS_CCP NNC CCP DTP,2
676034,,NNP NNP NNP PMC NNC PMC,2
676035,,NNP NNP PMC NNC PMC CCA,2
676036,,PMC NNC PMC CCA NNC CCB,2
676037,,PMC CDB PMC CCB NNP PMP,2
676038,,NNP NNP PMC NNP CCA VBH,2
676039,,FW FW FW FW CCT DTCP,3
676040,,FW FW FW CCT DTCP NNC_CCP,2
676041,,NNC CCT NNP CCA CCT NNP,2
676042,,VBTS DTP NNP CCP VBTS RBI,5
676043,,NNP CCP VBTS RBI RBI DTC,3
676044,,RBI RBI DTC NNC CCT DTCP,4
676045,,RBI DTC NNC CCT DTCP FW,2
676046,,DTC NNC CCT DTCP FW FW,2
676047,,DTC NNC RBW CCT NNC CCB,2
676048,,VBW CCT NNC PMC NNC PMC,3
676049,,PMC CCA RBI RBI DTC NNC,2
676050,,RBI RBI DTC NNC CCB FW,4
676051,,RBI DTC NNC CCB FW FW,6
676052,,PRI_CCP NNC CCA VBAF CCT NNC,2
676053,,NNC PMC CCT FW FW PMP,2
676054,,VBTS PRO DTP NNPA FW NNP,2
676055,,PRO DTP NNPA FW NNP NNP,2
676056,,DTP NNPA FW NNP NNP NNP,7
676057,,DTC VBTS CCB NNC CCT PRSP_CCP,2
676058,,PRP CCB NNC CCP DTP NNP,2
676059,,CCT PRSP PMC JJD CCP RBF,2
676060,,JJD CCP RBF RBI PRP VBS,2
676061,,NNC CCT VBAF CCB NNC CCT,2
676062,,NNP DTC DTCP JJD_CCP NNC CCB,2
676063,,PMC CCT JJCC JJD RBI CCR,2
676064,,PMC NNC DTP NNP PMC CCP,5
676065,,FW FW CCP VBTS CCB RBL,2
676066,,VBTS CCB RBL FW PMS_CDB CCB,2
676067,,CCB RBL FW PMS_CDB CCB RBW,3
676068,,RBL FW PMS_CDB CCB RBW RBW,3
676069,,FW PMS_CDB CCB RBW RBW RBR,3
676070,,PMS_CDB CCB RBW RBW RBR PMS_CDB,4
676071,,CCB RBW RBW RBR PMS_CDB CCB,3
676072,,RBW RBW RBR PMS_CDB CCB RBW,3
676073,,CCT FW PMS_CDB CCB RBW RBW,2
676074,,FW FW FW FW RBK RBQ,2
676075,,NNP NNP DTC PRSP_CCP NNC PMP,2
