Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram,Effective_Freq
624305,NN.* PM.* JJ.* CC.* VB.* CC.*,2.0,NNC PMC JJD CCB VBW CCP,2.0,* PMC * * * *,NN.* PMC JJ.* CC.* VB.* CC.*,2.0
624310,VB.* CC.* VB.* CC.* DT.* NN.*,14.0,VBW CCP VBTR CCT DTCP NNC,4.0,* * VBTR * * *,VB.* CC.* VBTR CC.* DT.* NN.*,4.0
624312,VB.* CC.* VB.* CC.* DT.* NN.*,14.0,VBTR CCP VBW CCT DTCP NNC,3.0,VBTR * * * * *,VBTR CC.* VB.* CC.* DT.* NN.*,3.0
624313,CC.* DT.* NN.* RB.* JJ.* CC.*,2.0,CCT DTCP NNC RBL JJD CCP,4.0,CCT * * * * *,CCT DT.* NN.* RB.* JJ.* CC.*,4.0
624315,JJ.* CC.* NN.* JJ.* CC.* NN.*,3.0,JJD CCP NNC JJC CCT NNP,3.0,* * NNC * * *,JJ.* CC.* NNC JJ.* CC.* NN.*,3.0
624320,NN.*_CC.* NN.* LM RB.* VB.* RB.*,2.0,NNC_CCP NNC LM RBM VBAF RBW,2.0,NNC_CCP * * * * *,NNC_CCP NN.* LM RB.* VB.* RB.*,2.0
624323,JJ.*_CC.* NN.* PM.* JJ.* RB.* CC.*,2.0,JJD_CCP NNC PMC JJCC RBI CCT,2.0,JJD_CCP * PMC JJCC RBI CCT,JJD_CCP NN.* PMC JJCC RBI CCT,2.0
624324,NN.* PM.* JJ.* RB.* CC.* NN.*,2.0,NNC PMC JJCC RBI CCT NNP,2.0,* PMC * RBI CCT *,NN.* PMC JJ.* RBI CCT NN.*,2.0
624325,JJ.* CC.* NN.* PM.* LM VB.*,4.0,JJD CCP NNP PMC LM VBAF,4.0,* * * PMC LM *,JJ.* CC.* NN.* PMC LM VB.*,4.0
624326,JJ.* CC.* NN.* PM.* LM VB.*,4.0,JJD CCP NNC PMC LM VBTS,2.0,* * NNC PMC LM *,JJ.* CC.* NNC PMC LM VB.*,2.0
624327,NN.* PM.* LM VB.* CC.* VB.*,13.0,NNP PMC LM VBAF CCT VBH,11.0,* PMC LM * * *,NN.* PMC LM VB.* CC.* VB.*,11.0
624329,NN.* PM.* LM VB.* CC.* VB.*,13.0,NNC PMC LM VBTS CCP VBTR,2.0,* PMC LM * * VBTR,NN.* PMC LM VB.* CC.* VBTR,2.0
624334,NN.* LM VB.* CC.* NN.*_CC.* PM.*,2.0,NNC LM VBTF CCB NNC_CCP PMS,2.0,* * * * * PMS,NN.* LM VB.* CC.* NN.*_CC.* PMS,2.0
624335,PM.* RB.* CC.* DT.* NN.* CC.*,5.0,PMS RBR CCT DTCP NNC CCB,4.0,PMS * CCT * * *,PMS RB.* CCT DT.* NN.* CC.*,4.0
624336,PM.* RB.* CC.* DT.* NN.* CC.*,5.0,PMS RBF CCP DTCP NNC CCB,5.0,PMS * * * * *,PMS RB.* CC.* DT.* NN.* CC.*,5.0
624337,VB.* CC.* DT.* DT.* NN.* PM.*,4.0,VBTS CCP DTC DTCP NNC PMC,4.0,* * * * * PMC,VB.* CC.* DT.* DT.* NN.* PMC,4.0
624340,CC.* DT.* NN.* CC.* RB.*_CC.* VB.*,6.0,CCA DTCP NNPA CCP RBD_CCP VBW,7.0,* * * * RBD_CCP *,CC.* DT.* NN.* CC.* RBD_CCP VB.*,7.0
624343,CC.* DT.* NN.* CC.* RB.*_CC.* VB.*,6.0,CCT DTCP NNC CCB RBW_CCP VBTS,2.0,CCT * * * * *,CCT DT.* NN.* CC.* RB.*_CC.* VB.*,2.0
624344,VB.* CC.* VB.* CC.* PR.*_CC.* NN.*,9.0,VBTS CCP VBW CCB PRI_CCP NNC,10.0,* * * * * NNC,VB.* CC.* VB.* CC.* PR.*_CC.* NNC,10.0
624345,VB.* CC.* VB.* CC.* PR.*_CC.* NN.*,9.0,VBTR CCP VBOF CCT PRSP_CCP NNC,2.0,VBTR * * * * NNC,VBTR CC.* VB.* CC.* PR.*_CC.* NNC,2.0
624347,DT.* NN.* PM.* CC.* VB.* JJ.*_CC.*,2.0,DTC NNC PMC CCP VBAF JJD_CCP,2.0,* * PMC * * JJD_CCP,DT.* NN.* PMC CC.* VB.* JJD_CCP,2.0
624348,NN.* LM RB.*_CC.* VB.* CC.* DT.*,8.0,NNP LM RBD_CCP VBTS CCP DTC,7.0,* LM RBD_CCP * * *,NN.* LM RBD_CCP VB.* CC.* DT.*,7.0
624349,NN.* LM RB.*_CC.* VB.* CC.* DT.*,8.0,NNPA LM RBW_CCP VBTS CCP DTC,2.0,* * RBW_CCP * * *,NN.* LM RBW_CCP VB.* CC.* DT.*,2.0
624350,LM RB.*_CC.* VB.* CC.* DT.* DT.*,3.0,LM RBD_CCP VBTS CCP DTC DTCP,2.0,LM RBD_CCP * * * *,LM RBD_CCP VB.* CC.* DT.* DT.*,2.0
624354,NN.* LM VB.* CC.* RB.* CD.*,2.0,NNC LM VBOF CCB RBW CDB,2.0,* * * * * CDB,NN.* LM VB.* CC.* RB.* CDB,2.0
624355,PM.* LM VB.* CC.* DT.* NN.*_CC.*,2.0,PMC LM VBTS CCP DTC NNC_CCP,2.0,PMC LM * * * *,PMC LM VB.* CC.* DT.* NN.*_CC.*,2.0
624356,LM VB.* CC.* DT.* NN.*_CC.* PR.*,2.0,LM VBTS CCP DTC NNC_CCP PRO,2.0,LM * * * * PRO,LM VB.* CC.* DT.* NN.*_CC.* PRO,2.0
624359,DT.* NN.*_CC.* PR.* LM VB.* CC.*,11.0,DTCP NNC_CCP PRO LM VBOF CCB,4.0,DTCP * * LM * *,DTCP NN.*_CC.* PR.* LM VB.* CC.*,4.0
624360,NN.*_CC.* PR.* LM VB.* CC.* NN.*,4.0,NNC_CCP PRO LM VBTF CCB NNC,4.0,NNC_CCP PRO LM * * NNC,NNC_CCP PRO LM VB.* CC.* NNC,4.0
624362,VB.*_CC.* NN.* CC.* NN.* CC.* NN.*,5.0,VBTR_CCP NNC CCT NNC CCB NNP,3.0,VBTR_CCP NNC * * * *,VBTR_CCP NNC CC.* NN.* CC.* NN.*,3.0
624365,VB.* PM.* PM.* PR.* LM VB.*,2.0,VBTS PMC PMS PRO LM VBTF,3.0,* PMC PMS PRO LM *,VB.* PMC PMS PRO LM VB.*,3.0
624366,LM VB.* CC.* NN.* CC.* CC.*,5.0,LM VBTF CCT NNC CCA CCR,5.0,LM * * NNC * *,LM VB.* CC.* NNC CC.* CC.*,5.0
624368,VB.* CC.* NN.* CC.* CC.* VB.*,2.0,VBTF CCT NNC CCA CCR VBTS,2.0,* * NNC * * *,VB.* CC.* NNC CC.* CC.* VB.*,2.0
624370,CC.* CC.* VB.* CC.* NN.* DT.*,3.0,CCA CCR VBTS CCB NNC DTC,2.0,* * * * NNC DTC,CC.* CC.* VB.* CC.* NNC DTC,2.0
624371,CC.* CC.* VB.* CC.* NN.* DT.*,3.0,CCP CCR VBTR CCB NNP DTC,3.0,* * * * * DTC,CC.* CC.* VB.* CC.* NN.* DTC,3.0
624372,CC.* VB.* CC.* NN.* DT.* DT.*,5.0,CCR VBTS CCB NNC DTC DTCP,5.0,* * * NNC DTC *,CC.* VB.* CC.* NNC DTC DT.*,5.0
624373,CC.* VB.* CC.* NN.* DT.* DT.*,5.0,CCP VBTS CCB NNPA DTC DTCP,8.0,* * * * DTC *,CC.* VB.* CC.* NN.* DTC DT.*,8.0
624375,NN.* CC.* NN.* PM.* RB.* PR.*_CC.*,2.0,NNC CCB NNC PMC RBT PRS_CCP,2.0,* * * PMC * PRS_CCP,NN.* CC.* NN.* PMC RB.* PRS_CCP,2.0
624384,CC.* NN.* LM RB.* VB.* CC.*,17.0,CCT NNC LM RBM VBW CCB,5.0,CCT NNC * * * *,CCT NNC LM RB.* VB.* CC.*,5.0
624386,CC.* NN.* LM RB.* VB.* CC.*,17.0,CCB NNC LM RBF VBTR CCT,5.0,* NNC * * VBTR *,CC.* NNC LM RB.* VBTR CC.*,5.0
624387,CC.* NN.* LM RB.* VB.* CC.*,17.0,CCP NNC LM RBF VBTF CCB,31.0,* NNC * * * *,CC.* NNC LM RB.* VB.* CC.*,31.0
624388,CC.* NN.* LM RB.* VB.* CC.*,17.0,CCT NNPA LM RBM VBW CCB,6.0,CCT * LM * * *,CCT NN.* LM RB.* VB.* CC.*,6.0
624391,NN.* LM RB.* VB.* CC.* DT.*,10.0,NNC LM RBF VBTR CCP DTC,6.0,* * * VBTR * *,NN.* LM RB.* VBTR CC.* DT.*,6.0
624394,RB.* VB.* CC.* DT.* JJ.*_CC.* NN.*,4.0,RBM VBW CCB DTCP JJD_CCP NNC,6.0,* * * * * NNC,RB.* VB.* CC.* DT.* JJ.*_CC.* NNC,6.0
624395,VB.* CC.* DT.* JJ.*_CC.* NN.* CC.*,16.0,VBW CCB DTCP JJD_CCP NNC CCT,21.0,* * * * NNC *,VB.* CC.* DT.* JJ.*_CC.* NNC CC.*,21.0
624396,VB.* CC.* DT.* JJ.*_CC.* NN.* CC.*,16.0,VBTR CCA DTC JJD_CCP NNC CCT,4.0,VBTR * * * NNC *,VBTR CC.* DT.* JJ.*_CC.* NNC CC.*,4.0
624398,CC.* DT.* JJ.*_CC.* NN.* CC.* VB.*,12.0,CCT DTC JJC_CCP NNC CCP VBTR,4.0,CCT * * NNC * *,CCT DT.* JJ.*_CC.* NNC CC.* VB.*,4.0
624399,CC.* DT.* JJ.*_CC.* NN.* CC.* VB.*,12.0,CCA DTC JJN_CCP NNC CCP VBAF,13.0,* * * NNC * *,CC.* DT.* JJ.*_CC.* NNC CC.* VB.*,13.0
624400,DT.* JJ.*_CC.* NN.* CC.* VB.* CC.*,22.0,DTCP JJD_CCP NNC CCT VBW CCT,13.0,DTCP * * * * *,DTCP JJ.*_CC.* NN.* CC.* VB.* CC.*,13.0
624402,CC.* JJ.* CC.* NN.* CC.* NN.*,18.0,CCT JJD CCP NNC CCB NNP,10.0,CCT * * NNC * *,CCT JJ.* CC.* NNC CC.* NN.*,10.0
624403,CC.* JJ.* CC.* NN.* CC.* NN.*,18.0,CCA JJD CCP NNC CCB NNP,31.0,* * * NNC * *,CC.* JJ.* CC.* NNC CC.* NN.*,31.0
624404,CC.* JJ.* CC.* NN.* CC.* NN.*,18.0,CCT JJD CCB NNPA CCP NNC,3.0,CCT * * * * NNC,CCT JJ.* CC.* NN.* CC.* NNC,3.0
624407,CC.* NN.* LM VB.* PM.* VB.*,4.0,CCB NNP LM VBTS PMS VBOF,5.0,* * LM * PMS *,CC.* NN.* LM VB.* PMS VB.*,5.0
624408,CC.* NN.* LM VB.* PM.* VB.*,4.0,CCB NNC LM VBTS PMS VBOF,3.0,* NNC * * PMS *,CC.* NNC LM VB.* PMS VB.*,3.0
624409,NN.* LM VB.* PM.* VB.* CC.*,7.0,NNC LM VBTS PMC VBN CCB,2.0,* * * PMC * *,NN.* LM VB.* PMC VB.* CC.*,2.0
624411,NN.* LM VB.* PM.* VB.* CC.*,7.0,NNC LM VBTS PMS VBOF CCB,5.0,* * * PMS * *,NN.* LM VB.* PMS VB.* CC.*,5.0
624412,LM VB.* PM.* VB.* CC.* NN.*,3.0,LM VBTS PMC VBN CCB NNC,2.0,LM * PMC * * NNC,LM VB.* PMC VB.* CC.* NNC,2.0
624414,DT.* RB.* VB.* CC.* NN.* CC.*,2.0,DTC RBF VBTF CCT NNC CCB,8.0,* * * * NNC *,DT.* RB.* VB.* CC.* NNC CC.*,8.0
624415,VB.* CC.* NN.* CC.* VB.*_CC.* VB.*,5.0,VBTF CCT NNC CCB VBS_CCP VBW,4.0,* * NNC * * *,VB.* CC.* NNC CC.* VB.*_CC.* VB.*,4.0
624417,CC.* NN.* CC.* VB.*_CC.* VB.* CC.*,3.0,CCT NNC CCB VBS_CCP VBW CCT,3.0,CCT NNC * * * *,CCT NNC CC.* VB.*_CC.* VB.* CC.*,3.0
624422,VB.* CC.* PR.*_CC.* NN.* CC.* VB.*_CC.*,3.0,VBAF CCT PRI_CCP NNC CCP VBTR_CCP,3.0,* * * NNC * *,VB.* CC.* PR.*_CC.* NNC CC.* VB.*_CC.*,3.0
624426,PM.* VB.* RB.* VB.* DT.* NN.*,3.0,PMS VBS RBW VBOF DTC NNP,3.0,PMS * * * * *,PMS VB.* RB.* VB.* DT.* NN.*,3.0
624430,VB.* VB.* DT.* NN.* CC.* NN.*,3.0,VBW VBAF DTC NNP CCT NNC,5.0,* * * * * NNC,VB.* VB.* DT.* NN.* CC.* NNC,5.0
624432,DT.* NN.* CC.* NN.* CC.* PR.*,7.0,DTCP NNC CCB NNP CCP PRP,11.0,DTCP * * * * *,DTCP NN.* CC.* NN.* CC.* PR.*,11.0
624434,DT.* NN.* CC.* NN.* PM.* NN.*,3.0,DTCP NNC CCT NNPA PMS NNP,2.0,DTCP * * * PMS *,DTCP NN.* CC.* NN.* PMS NN.*,2.0
624437,CC.* PR.*_CC.* NN.* CC.* NN.* RB.*,6.0,CCT PRI_CCP NNC CCB NNC RBW,2.0,CCT PRI_CCP NNC * NNC *,CCT PRI_CCP NNC CC.* NNC RB.*,2.0
624438,CC.* PR.*_CC.* NN.* CC.* NN.* RB.*,6.0,CCB PRSP_CCP NNC CCT NNP RBW,4.0,* PRSP_CCP NNC * * *,CC.* PRSP_CCP NNC CC.* NN.* RB.*,4.0
624439,CC.* PR.*_CC.* NN.* CC.* NN.* RB.*,6.0,CCT PRI_CCP NNC CCT NNP RBW,3.0,CCT PRI_CCP NNC * * *,CCT PRI_CCP NNC CC.* NN.* RB.*,3.0
624440,CC.* PR.*_CC.* NN.* CC.* NN.* RB.*,6.0,CCT PRSP_CCP NNC CCT NNPA RBW,2.0,CCT PRSP_CCP NNC * * *,CCT PRSP_CCP NNC CC.* NN.* RB.*,2.0
624441,PR.* RB.*_CC.* JJ.*_CC.* NN.* CC.* NN.*,2.0,PRI RBI_CCP JJD_CCP NNC CCT NNP,2.0,* RBI_CCP JJD_CCP NNC * *,PR.* RBI_CCP JJD_CCP NNC CC.* NN.*,2.0
624442,NN.* LM VB.* CC.* PM.* RB.*,2.0,NNP LM VBTS CCP PMS RBF,4.0,* LM * * PMS *,NN.* LM VB.* CC.* PMS RB.*,4.0
624443,LM VB.* CC.* PM.* RB.* PR.*,3.0,LM VBTS CCP PMS RBF PRS,3.0,LM * * PMS * *,LM VB.* CC.* PMS RB.* PR.*,3.0
624446,VB.* CC.* PM.* RB.* PR.* VB.*,2.0,VBTS CCP PMS RBF PRS VBS,2.0,* * PMS * * *,VB.* CC.* PMS RB.* PR.* VB.*,2.0
624448,PM.* RB.* PR.* VB.* CC.* PR.*,4.0,PMS RBF PRP VBS CCR PRO,3.0,PMS * * * * PRO,PMS RB.* PR.* VB.* CC.* PRO,3.0
624451,RB.* PR.* VB.* CC.* PR.* LM,3.0,RBF PRP VBS CCR PRO LM,3.0,* * * * PRO LM,RB.* PR.* VB.* CC.* PRO LM,3.0
624453,PR.* LM VB.* CC.* CD.* NN.*,2.0,PRS LM VBAF CCB CDB NNC,2.0,* LM * * * NNC,PR.* LM VB.* CC.* CD.* NNC,2.0
624454,CC.* NN.* LM VB.* PM.* DT.*,2.0,CCP NNC LM VBTS PMC DTC,2.0,* NNC * * PMC DTC,CC.* NNC LM VB.* PMC DTC,2.0
624455,LM VB.* PM.* DT.* NN.* CC.*,4.0,LM VBTS PMC DTC NNC CCB,3.0,LM * PMC DTC * *,LM VB.* PMC DTC NN.* CC.*,3.0
624458,NN.* CC.* NN.* LM RB.* VB.*,12.0,NNC CCT NNP LM RBF VBTR,5.0,* * * * * VBTR,NN.* CC.* NN.* LM RB.* VBTR,5.0
624460,VB.* CC.* NN.* CC.* DT.* DT.*,9.0,VBTS CCB NNC CCP DTC DTCP,7.0,* * NNC * * *,VB.* CC.* NNC CC.* DT.* DT.*,7.0
624462,CC.* NN.* CC.* DT.* DT.* NN.*,13.0,CCT NNP CCR DTC DTCP NNC,4.0,CCT * * * * *,CCT NN.* CC.* DT.* DT.* NN.*,4.0
624466,CC.* NN.* LM RB.* VB.* DT.*,5.0,CCP NNC LM RBF VBTS DTP,6.0,* NNC * * * *,CC.* NNC LM RB.* VB.* DT.*,6.0
624467,CC.* NN.* LM RB.* VB.* DT.*,5.0,CCT NNC LM RBF VBW DTC,2.0,CCT NNC * * * *,CCT NNC LM RB.* VB.* DT.*,2.0
624472,LM RB.* VB.* DT.* PR.*_CC.* NN.*,2.0,LM RBF VBTS DTC PRSP_CCP NNC,4.0,LM * * * * NNC,LM RB.* VB.* DT.* PR.*_CC.* NNC,4.0
624475,DT.* PR.*_CC.* NN.* PM.* VB.* CC.*,2.0,DTC PRI_CCP NNC PMSC VBTS CCB,2.0,* * NNC * * *,DT.* PR.*_CC.* NNC PM.* VB.* CC.*,2.0
624480,PR.*_CC.* NN.* PM.* VB.* CC.* DT.*,4.0,PRSP_CCP NNP PMC VBTS CCB DTCP,2.0,PRSP_CCP * PMC * * *,PRSP_CCP NN.* PMC VB.* CC.* DT.*,2.0
624481,VB.* CC.* DT.* VB.*_VB.* CC.* NN.*,3.0,VBTS CCB DTCP VBTR_VBRF CCB NNC,3.0,* * * * * NNC,VB.* CC.* DT.* VB.*_VB.* CC.* NNC,3.0
624483,CC.* DT.* VB.*_VB.* CC.* NN.* CC.*,8.0,CCT DTCP VBTR_VBAF CCB NNC CCP,3.0,CCT * * * NNC *,CCT DT.* VB.*_VB.* CC.* NNC CC.*,3.0
624484,CC.* DT.* VB.*_VB.* CC.* NN.* CC.*,8.0,CCT DTCP VBTR_VBRF CCB NNPA CCP,4.0,CCT * * * * *,CCT DT.* VB.*_VB.* CC.* NN.* CC.*,4.0
624485,CC.* DT.* VB.*_VB.* CC.* NN.* CC.*,8.0,CCP DTC VBTR_VBAF CCP NNC CCB,8.0,* * * * NNC *,CC.* DT.* VB.*_VB.* CC.* NNC CC.*,8.0
624487,NN.* LM RB.* VB.* CC.* PR.*_CC.*,9.0,NNPA LM RBF VBTR CCB PRI_CCP,2.0,* * * VBTR * *,NN.* LM RB.* VBTR CC.* PR.*_CC.*,2.0
624488,LM RB.* VB.* CC.* PR.*_CC.* NN.*,5.0,LM RBM VBOF CCT PRI_CCP NNC,6.0,LM * * * * NNC,LM RB.* VB.* CC.* PR.*_CC.* NNC,6.0
624490,PM.* NN.* CC.* DT.* NN.* LM,5.0,PMS NNC CCR DTC NNP LM,3.0,PMS NNC * * * *,PMS NNC CC.* DT.* NN.* LM,3.0
624491,PM.* NN.* CC.* DT.* NN.* LM,5.0,PMS NNP CCP DTC NNC LM,5.0,PMS * * * * *,PMS NN.* CC.* DT.* NN.* LM,5.0
624495,CC.* NN.* LM VB.* RB.* VB.*,4.0,CCB NNC LM VBTS RBW VBTR,5.0,* NNC * * * *,CC.* NNC LM VB.* RB.* VB.*,5.0
624497,NN.* LM VB.* RB.* VB.* CC.*,4.0,NNC LM VBAF RBD VBN CCT,6.0,* * * * * CCT,NN.* LM VB.* RB.* VB.* CCT,6.0
624498,LM VB.* RB.* VB.* CC.* NN.*,2.0,LM VBS RBW VBW CCT NNC,2.0,LM * * * * NNC,LM VB.* RB.* VB.* CC.* NNC,2.0
624499,VB.* RB.* VB.* CC.* NN.* CC.*,4.0,VBS RBW VBW CCT NNC CCB,5.0,* * * * NNC *,VB.* RB.* VB.* CC.* NNC CC.*,5.0
624503,VB.* CC.* NN.* CC.* CD.* PM.*,11.0,VBTS CCT NNC CCP CDB PMC,6.0,* * NNC * * PMC,VB.* CC.* NNC CC.* CD.* PMC,6.0
624504,VB.* CC.* NN.* CC.* CD.* PM.*,11.0,VBAF CCB NNC CCP CDB PMS,3.0,* * NNC * * PMS,VB.* CC.* NNC CC.* CD.* PMS,3.0
624505,VB.* CC.* NN.* CC.* CD.* PM.*,11.0,VBTS CCT NNC CCP CDB PMP,2.0,* * NNC * * PMP,VB.* CC.* NNC CC.* CD.* PMP,2.0
624507,CC.* NN.* CC.* CD.* PM.* RB.*,2.0,CCT NNC CCP CDB PMC RBR,2.0,CCT NNC * * PMC *,CCT NNC CC.* CD.* PMC RB.*,2.0
624508,NN.* CC.* CD.* PM.* RB.* CC.*,2.0,NNC CCP CDB PMC RBR CCT,2.0,* * * PMC * CCT,NN.* CC.* CD.* PMC RB.* CCT,2.0
624509,PM.* RB.* CC.* PR.*_CC.* NN.* CC.*,5.0,PMC RBR CCT PRI_CCP NNC CCB,5.0,PMC * CCT * NNC *,PMC RB.* CCT PR.*_CC.* NNC CC.*,5.0
624513,VB.* PR.* DT.* NN.*_CC.* PR.* CC.*,2.0,VBOF PRS DTC NNC_CCP PRO CCT,2.0,* * DTC * * CCT,VB.* PR.* DTC NN.*_CC.* PR.* CCT,2.0
624514,VB.* PR.* DT.* NN.*_CC.* PR.* CC.*,2.0,VBS PRS DTC NNC_CCP PRO CCT,2.0,* * * * PRO CCT,VB.* PR.* DT.* NN.*_CC.* PRO CCT,2.0
624517,NN.*_CC.* JJ.* CC.* NN.* CC.* VB.*,3.0,NNC_CCP JJD CCB NNPA CCA VBTS,3.0,NNC_CCP * * * * *,NNC_CCP JJ.* CC.* NN.* CC.* VB.*,3.0
624518,CC.* VB.* RB.* PR.* CC.* DT.*,2.0,CCA VBTS RBI PRS CCP DTP,2.0,* * RBI * * *,CC.* VB.* RBI PR.* CC.* DT.*,2.0
624520,DT.* NN.* LM JJ.*_CC.* NN.* CC.*,3.0,DTP NNP LM JJD_CCP NNC CCT,3.0,* * * JJD_CCP NNC *,DT.* NN.* LM JJD_CCP NNC CC.*,3.0
624521,NN.* LM JJ.*_CC.* NN.* CC.* NN.*,3.0,NNP LM JJD_CCP NNC CCT NNC,2.0,* LM JJD_CCP NNC * *,NN.* LM JJD_CCP NNC CC.* NN.*,2.0
624523,LM JJ.*_CC.* NN.* CC.* NN.* CC.*,2.0,LM JJD_CCP NNC CCT NNC CCB,2.0,LM JJD_CCP NNC * * *,LM JJD_CCP NNC CC.* NN.* CC.*,2.0
624528,NN.* RB.* CC.* JJ.*_CC.* NN.* PM.*,2.0,NNC RBW CCT JJN_CCP NNC PMC,2.0,* * CCT * NNC PMC,NN.* RB.* CCT JJ.*_CC.* NNC PMC,2.0
624532,JJ.*_CC.* NN.* PM.* CC.* NN.* CC.*,4.0,JJD_CCP NNC PMS CCT NNC CCB,3.0,JJD_CCP * * CCT * *,JJD_CCP NN.* PM.* CCT NN.* CC.*,3.0
624533,JJ.*_CC.* NN.* PM.* CC.* NN.* CC.*,4.0,JJD_CCP NNC PMC CCT NNC CCB,2.0,JJD_CCP * PMC CCT * *,JJD_CCP NN.* PMC CCT NN.* CC.*,2.0
624536,DT.* NN.* CC.* VB.*_VB.* CC.* DT.*,4.0,DTCP NNC CCP VBTR_VBAF CCA DTC,2.0,DTCP * * * * *,DTCP NN.* CC.* VB.*_VB.* CC.* DT.*,2.0
624537,VB.*_VB.* CC.* DT.* NN.* CC.* NN.*,5.0,VBTR_VBAF CCB DTCP NNC CCT NNPA,5.0,VBTR_VBAF * * * * *,VBTR_VBAF CC.* DT.* NN.* CC.* NN.*,5.0
624538,VB.*_VB.* CC.* DT.* NN.* CC.* NN.*,5.0,VBTR_VBAF CCP DTC NNC CCT NNC,3.0,VBTR_VBAF * * * * NNC,VBTR_VBAF CC.* DT.* NN.* CC.* NNC,3.0
624539,NN.* CC.* NN.* LM VB.* JJ.*_CC.*,4.0,NNC CCT NNPA LM VBH JJD_CCP,2.0,* * * * * JJD_CCP,NN.* CC.* NN.* LM VB.* JJD_CCP,2.0
624542,CC.* NN.* LM VB.* JJ.*_CC.* NN.*,5.0,CCT NNPA LM VBH JJD_CCP NNC,3.0,CCT * LM * JJD_CCP NNC,CCT NN.* LM VB.* JJD_CCP NNC,3.0
624547,PM.* DT.* DT.* NN.* CC.* NN.*,11.0,PMC DTC DTCP NNC CCB NNPA,11.0,PMC * * * * *,PMC DT.* DT.* NN.* CC.* NN.*,11.0
624550,DT.* NN.* CC.* NN.* LM VB.*_VB.*,9.0,DTCP NNC CCB NNPA LM VBTS_VBAF,5.0,DTCP * * * * *,DTCP NN.* CC.* NN.* LM VB.*_VB.*,5.0
624552,DT.* NN.* CC.* NN.* LM VB.*_VB.*,9.0,DTPP NNP CCA NNP LM VBTR_VBAF,7.0,* * * * * VBTR_VBAF,DT.* NN.* CC.* NN.* LM VBTR_VBAF,7.0
624554,NN.* CC.* NN.* LM VB.*_VB.* RB.*,4.0,NNC CCB NNC LM VBTR_VBAF RBW,3.0,* * * * VBTR_VBAF *,NN.* CC.* NN.* LM VBTR_VBAF RB.*,3.0
624559,CC.* PR.*_CC.* NN.* PM.* CC.* DT.*,11.0,CCT PRI_CCP NNC PMC CCA DTC,4.0,CCT PRI_CCP NNC PMC * *,CCT PRI_CCP NNC PMC CC.* DT.*,4.0
624562,CC.* PR.*_CC.* NN.* PM.* CC.* DT.*,11.0,CCT PRSP_CCP NNC PMC CCA DTC,2.0,CCT PRSP_CCP NNC PMC * *,CCT PRSP_CCP NNC PMC CC.* DT.*,2.0
624563,CC.* PR.*_CC.* NN.* PM.* CC.* DT.*,11.0,CCB PRI_CCP NNC PMC CCP DTP,2.0,* PRI_CCP NNC PMC CCP *,CC.* PRI_CCP NNC PMC CCP DT.*,2.0
624565,CC.* PR.*_CC.* NN.* PM.* CC.* DT.*,11.0,CCB PRI_CCP NNC PMC CCA DTC,7.0,* PRI_CCP NNC PMC * *,CC.* PRI_CCP NNC PMC CC.* DT.*,7.0
624570,LM VB.*_VB.* RB.* CC.* NN.* CC.*,3.0,LM VBTR_VBAF RBW CCT NNP CCA,2.0,LM VBTR_VBAF * * * *,LM VBTR_VBAF RB.* CC.* NN.* CC.*,2.0
624573,VB.*_VB.* RB.* CC.* NN.* CC.* NN.*,2.0,VBTR_VBAF RBW CCT NNP CCA NNP,2.0,VBTR_VBAF * * * * *,VBTR_VBAF RB.* CC.* NN.* CC.* NN.*,2.0
624575,PM.* RB.*_CC.* JJ.* PM.* CD.* CC.*,2.0,PMC RBW_CCP JJN PMS CDB CCB,2.0,PMC RBW_CCP * PMS CDB *,PMC RBW_CCP JJ.* PMS CDB CC.*,2.0
624577,CC.* NN.* LM VB.* DT.* NN.*,7.0,CCT NNP LM VBOF DTC NNC,2.0,CCT * LM * * *,CCT NN.* LM VB.* DT.* NN.*,2.0
624578,CC.* NN.* LM VB.* DT.* NN.*,7.0,CCB NNC LM VBOF DTC NNP,11.0,* NNC * * * *,CC.* NNC LM VB.* DT.* NN.*,11.0
624581,VB.* DT.* NN.* CC.* VB.* CC.*,34.0,VBTR DTP NNP CCP VBTS CCT,2.0,VBTR * * * * *,VBTR DT.* NN.* CC.* VB.* CC.*,2.0
624582,VB.* DT.* NN.* CC.* VB.* CC.*,34.0,VBOF DTC NNC CCR VBS CCT,19.0,* * * * * CCT,VB.* DT.* NN.* CC.* VB.* CCT,19.0
624583,DT.* NN.* CC.* VB.* CC.* PR.*,7.0,DTC NNC CCT VBTS CCP PRO,2.0,* * * * * PRO,DT.* NN.* CC.* VB.* CC.* PRO,2.0
624585,DT.* NN.* CC.* VB.* CC.* PR.*,7.0,DTCP NNC CCA VBTR CCT PRSP,15.0,DTCP * * * * *,DTCP NN.* CC.* VB.* CC.* PR.*,15.0
624588,PM.* VB.* DT.* NN.* CC.* DT.*,8.0,PMS VBTF DTC NNC CCB DTCP,4.0,PMS * * * * *,PMS VB.* DT.* NN.* CC.* DT.*,4.0
624589,PM.* VB.* DT.* NN.* CC.* DT.*,8.0,PMC VBTS DTP NNP CCP DTC,4.0,PMC * * * * *,PMC VB.* DT.* NN.* CC.* DT.*,4.0
